user_id,event_time,event_type,product_id,session_id
1319,2025-08-06 05:39:08,view,154,s003656
1591,2024-02-27 08:26:29,remove_from_cart,353,s003657
1029,2025-06-29 18:59:04,remove_from_cart,242,s003658
1679,2025-05-26 09:45:07,remove_from_cart,277,s003659
189,2024-01-09 21:36:30,view,15,s003660
1570,2025-06-15 08:00:01,add_to_cart,343,s003661
1024,2024-03-03 10:08:13,add_to_cart,353,s003662
560,2025-02-23 08:01:38,view,128,s003663
677,2025-10-16 18:25:11,add_to_cart,134,s003664
445,2024-09-15 21:10:23,view,76,s003665
108,2025-05-01 06:12:36,purchase,296,s003666
1366,2025-04-29 10:20:06,view,134,s003667
1596,2024-02-17 18:14:26,view,164,s003668
2466,2024-07-06 18:56:11,view,166,s003669
2095,2025-08-22 11:31:09,view,316,s003670
785,2024-11-17 10:12:54,view,365,s003671
415,2025-06-13 08:32:23,wishlist,154,s003672
2366,2024-12-09 04:42:37,purchase,319,s003673
88,2024-12-22 19:35:07,add_to_cart,213,s003674
527,2025-06-29 14:03:16,view,115,s003675
242,2024-08-11 07:42:27,view,254,s003676
2214,2025-12-14 22:45:34,wishlist,315,s003677
1913,2024-05-15 22:12:38,view,264,s003678
1887,2025-02-23 04:12:42,add_to_cart,248,s003679
2047,2024-01-31 19:44:53,add_to_cart,171,s003680
870,2024-09-08 22:53:36,view,374,s003681
221,2024-11-27 21:46:48,purchase,118,s003682
832,2024-11-25 00:01:16,wishlist,119,s003683
1050,2025-10-21 08:41:58,wishlist,342,s003684
1712,2025-08-27 22:56:19,add_to_cart,374,s003685
505,2025-11-25 20:13:52,view,5,s003686
58,2024-11-27 19:43:35,wishlist,18,s003687
1493,2025-10-03 19:44:12,wishlist,280,s003688
1064,2024-11-18 06:14:19,wishlist,288,s003689
382,2024-04-11 13:18:25,view,33,s003690
1993,2025-06-19 10:45:40,view,113,s003691
1366,2024-10-26 22:55:05,view,215,s003692
927,2024-01-18 17:36:09,view,77,s003693
1941,2024-04-09 23:29:17,view,357,s003694
1342,2024-08-14 19:02:49,view,326,s003695
1572,2025-12-07 08:28:09,view,267,s003696
1111,2025-03-27 20:31:51,view,29,s003697
479,2024-10-12 08:12:45,remove_from_cart,117,s003698
422,2024-01-10 21:35:41,purchase,164,s003699
540,2025-07-19 09:37:09,view,68,s003700
920,2025-04-17 03:42:20,purchase,106,s003701
171,2024-05-03 15:01:31,view,111,s003702
1224,2025-02-27 07:29:12,purchase,100,s003703
1373,2024-05-11 11:07:39,view,64,s003704
598,2024-03-08 10:24:31,add_to_cart,275,s003705
992,2024-10-06 21:41:09,view,62,s003706
1742,2024-04-17 19:34:59,view,101,s003707
1718,2024-08-28 19:58:47,view,399,s003708
2171,2024-01-16 22:38:53,wishlist,29,s003709
1303,2024-10-07 07:02:44,purchase,397,s003710
1357,2024-08-04 21:21:24,purchase,109,s003711
1934,2025-11-13 10:28:48,view,368,s003712
1099,2025-01-27 22:08:38,view,38,s003713
2198,2024-06-11 06:17:10,wishlist,351,s003714
2257,2024-12-13 18:16:28,add_to_cart,323,s003715
1309,2025-05-31 10:22:02,purchase,353,s003716
1326,2024-11-05 15:21:38,add_to_cart,166,s003717
180,2025-11-07 10:37:50,add_to_cart,199,s003718
2110,2024-04-24 17:36:18,add_to_cart,271,s003719
2232,2025-11-22 20:25:02,view,156,s003720
1590,2024-02-12 03:40:23,add_to_cart,297,s003721
199,2025-11-17 07:36:33,add_to_cart,177,s003722
76,2024-02-17 20:31:29,view,96,s003723
210,2024-08-18 15:05:21,view,273,s003724
667,2024-12-06 08:24:51,wishlist,297,s003725
1839,2024-07-25 17:37:08,view,32,s003726
2215,2024-06-16 20:59:53,remove_from_cart,158,s003727
2409,2025-11-04 09:23:14,wishlist,324,s003728
574,2025-07-27 20:32:50,view,360,s003729
72,2024-10-24 12:31:17,view,156,s003730
399,2024-01-10 07:47:53,purchase,66,s003731
1336,2024-08-07 10:58:32,purchase,155,s003732
64,2024-04-23 19:44:04,view,75,s003733
289,2025-03-26 07:00:31,view,200,s003734
1975,2025-05-03 20:31:14,view,249,s003735
1372,2024-11-02 18:50:25,view,49,s003736
780,2024-03-27 10:15:40,view,253,s003737
1223,2024-04-02 21:06:10,view,5,s003738
2277,2024-07-20 22:40:56,wishlist,176,s003739
1272,2025-06-01 10:23:52,view,103,s003740
641,2025-07-30 09:58:10,add_to_cart,308,s003741
1781,2025-09-08 12:28:22,view,275,s003742
1636,2024-09-20 20:49:42,view,313,s003743
992,2025-11-23 08:36:18,add_to_cart,106,s003744
388,2024-02-15 11:05:56,add_to_cart,209,s003745
2371,2024-11-15 19:30:52,view,338,s003746
1247,2024-10-24 15:56:03,purchase,195,s003747
671,2024-05-29 09:39:08,view,244,s003748
1598,2024-08-20 09:19:44,purchase,237,s003749
1148,2024-06-15 03:51:33,purchase,81,s003750
974,2025-09-14 18:39:26,purchase,73,s003751
1769,2024-08-11 22:42:28,add_to_cart,321,s003752
2010,2025-10-15 09:10:16,wishlist,110,s003753
2423,2025-11-25 17:41:05,view,366,s003754
567,2025-07-15 22:04:33,view,157,s003755
1183,2025-01-31 12:52:58,view,207,s003756
1835,2025-02-16 03:23:46,remove_from_cart,130,s003757
1469,2024-08-24 12:58:54,wishlist,342,s003758
2388,2024-05-18 22:40:48,add_to_cart,49,s003759
290,2024-03-31 17:03:11,view,80,s003760
1606,2024-08-17 13:30:27,view,87,s003761
1217,2025-03-27 09:18:09,remove_from_cart,30,s003762
1706,2025-11-24 12:55:25,view,162,s003763
1655,2024-06-12 21:01:28,view,153,s003764
1897,2025-02-27 22:00:58,view,202,s003765
893,2024-06-18 18:30:48,add_to_cart,37,s003766
1894,2025-08-08 11:46:38,purchase,146,s003767
2020,2024-12-14 21:11:19,purchase,242,s003768
722,2024-12-01 16:50:44,view,132,s003769
2207,2024-01-14 13:58:50,view,342,s003770
2068,2024-12-30 07:17:53,remove_from_cart,75,s003771
2268,2024-03-09 17:54:18,add_to_cart,237,s003772
2069,2025-06-19 19:02:26,remove_from_cart,38,s003773
499,2025-03-21 11:05:46,view,91,s003774
151,2024-02-28 20:12:09,view,287,s003775
2135,2024-12-16 09:04:01,view,202,s003776
655,2025-03-06 22:24:22,wishlist,142,s003777
796,2025-09-28 19:50:34,purchase,323,s003778
1299,2025-11-15 03:16:07,view,36,s003779
528,2024-07-08 14:26:56,purchase,258,s003780
1903,2024-11-16 07:37:24,wishlist,393,s003781
68,2025-07-09 09:24:08,view,382,s003782
125,2025-07-18 09:35:04,view,205,s003783
1935,2024-07-16 22:44:08,wishlist,277,s003784
1343,2024-04-12 11:59:04,view,151,s003785
79,2025-08-28 20:51:26,view,160,s003786
2259,2024-02-12 22:08:18,purchase,182,s003787
197,2024-06-25 05:52:20,purchase,174,s003788
90,2025-03-28 11:26:00,view,376,s003789
2104,2024-08-21 17:41:16,view,23,s003790
2064,2025-08-11 16:32:15,view,44,s003791
1535,2024-12-10 07:26:34,purchase,251,s003792
1649,2024-04-14 08:34:38,add_to_cart,341,s003793
746,2024-07-13 07:39:32,add_to_cart,269,s003794
1434,2024-08-16 17:54:06,purchase,223,s003795
1976,2025-12-04 20:57:58,view,283,s003796
1058,2025-03-07 19:24:51,view,346,s003797
283,2025-01-17 09:24:24,purchase,162,s003798
1252,2025-08-11 09:44:18,view,146,s003799
954,2025-04-06 13:29:35,purchase,151,s003800
1099,2025-11-14 13:55:04,view,175,s003801
1348,2025-03-02 18:57:26,wishlist,180,s003802
2443,2024-03-26 05:28:32,view,197,s003803
1753,2025-06-07 20:04:30,wishlist,214,s003804
646,2025-06-09 11:06:55,wishlist,347,s003805
1930,2024-05-19 10:34:46,view,117,s003806
1870,2025-07-24 19:08:57,view,307,s003807
52,2024-07-20 21:27:39,purchase,58,s003808
2395,2025-07-18 11:50:51,view,157,s003809
1947,2024-10-29 18:20:35,add_to_cart,150,s003810
2237,2025-08-07 20:27:35,view,275,s003811
1243,2024-01-08 02:25:56,add_to_cart,116,s003812
436,2024-07-05 21:22:22,wishlist,156,s003813
1862,2024-04-12 06:40:27,remove_from_cart,101,s003814
2368,2024-01-19 18:33:05,view,305,s003815
1739,2025-04-10 02:50:40,view,43,s003816
661,2025-06-28 12:38:57,view,247,s003817
1164,2024-02-26 08:49:52,add_to_cart,399,s003818
1611,2024-11-27 19:23:37,wishlist,268,s003819
1211,2025-10-11 20:05:43,wishlist,256,s003820
1460,2024-04-15 17:06:40,add_to_cart,117,s003821
1808,2025-03-22 11:05:51,view,396,s003822
1717,2025-01-31 09:17:03,view,112,s003823
625,2025-02-28 07:24:52,purchase,61,s003824
748,2025-06-25 18:26:59,view,222,s003825
1864,2024-03-17 20:15:13,view,259,s003826
729,2024-07-14 22:12:04,add_to_cart,195,s003827
2117,2024-07-16 12:32:04,purchase,90,s003828
190,2025-05-19 16:39:28,view,23,s003829
1879,2024-11-19 22:37:05,add_to_cart,62,s003830
1920,2024-04-26 18:34:13,wishlist,8,s003831
2405,2024-04-01 19:18:05,wishlist,384,s003832
1565,2025-11-13 14:06:22,view,142,s003833
1768,2024-03-29 12:58:10,add_to_cart,328,s003834
821,2025-09-11 10:30:44,add_to_cart,26,s003835
1639,2025-01-29 10:11:09,view,274,s003836
517,2024-09-20 01:24:59,purchase,379,s003837
1960,2024-08-13 18:19:17,view,332,s003838
231,2025-05-29 22:13:58,view,43,s003839
590,2025-01-27 23:59:35,view,1,s003840
709,2025-03-25 02:53:46,view,35,s003841
2151,2025-04-06 03:42:51,remove_from_cart,242,s003842
2286,2024-10-09 18:09:07,view,62,s003843
1777,2024-08-21 09:16:24,remove_from_cart,248,s003844
2079,2025-08-19 12:23:38,add_to_cart,116,s003845
10,2024-01-25 18:06:26,add_to_cart,383,s003846
1467,2024-07-20 07:14:27,purchase,280,s003847
671,2025-02-07 08:55:53,view,86,s003848
1541,2025-02-09 08:15:54,view,33,s003849
1489,2025-09-22 22:53:15,add_to_cart,13,s003850
1066,2024-02-09 21:33:35,view,249,s003851
1090,2025-05-27 18:48:35,view,204,s003852
1819,2024-04-04 19:36:44,wishlist,155,s003853
851,2024-02-15 20:42:29,purchase,160,s003854
1543,2024-02-18 07:38:25,view,220,s003855
912,2024-04-18 09:59:11,add_to_cart,88,s003856
41,2025-01-08 22:37:30,purchase,59,s003857
337,2025-11-02 08:06:25,view,21,s003858
2058,2024-06-16 17:09:24,add_to_cart,362,s003859
139,2025-06-22 06:07:39,view,356,s003860
2147,2025-11-25 19:38:01,view,275,s003861
2092,2024-08-29 21:53:11,add_to_cart,45,s003862
338,2024-10-21 01:08:49,wishlist,308,s003863
359,2025-06-20 05:22:10,view,288,s003864
455,2024-12-17 13:25:22,wishlist,41,s003865
2013,2025-01-24 07:32:24,wishlist,96,s003866
97,2025-01-09 20:19:07,view,359,s003867
2323,2025-04-03 17:38:40,remove_from_cart,182,s003868
654,2024-10-09 08:56:17,view,93,s003869
1080,2024-04-20 12:59:57,wishlist,15,s003870
1416,2025-08-10 19:08:03,wishlist,294,s003871
2010,2025-08-04 09:34:24,view,198,s003872
771,2024-11-16 08:51:56,view,384,s003873
2409,2024-03-23 08:04:50,view,61,s003874
1977,2025-10-12 12:03:49,view,88,s003875
2097,2024-07-05 18:35:26,view,90,s003876
1851,2024-06-19 14:07:12,view,263,s003877
2123,2025-04-05 21:09:16,view,368,s003878
244,2025-02-02 14:47:14,view,354,s003879
2330,2024-02-07 08:30:01,view,393,s003880
766,2025-08-24 19:10:38,view,246,s003881
1073,2024-06-10 17:47:39,add_to_cart,363,s003882
295,2024-01-31 08:05:41,wishlist,36,s003883
1967,2024-06-05 13:04:24,view,27,s003884
1583,2024-06-15 20:03:09,view,354,s003885
1198,2024-04-18 08:10:06,view,41,s003886
846,2025-09-13 20:01:48,purchase,7,s003887
2371,2024-12-23 09:07:53,add_to_cart,45,s003888
2196,2024-08-18 20:51:53,view,131,s003889
371,2025-06-23 21:38:10,view,347,s003890
1974,2025-04-23 17:09:36,add_to_cart,119,s003891
1933,2024-01-14 22:04:13,wishlist,92,s003892
168,2025-06-30 09:30:42,view,155,s003893
93,2024-12-17 01:30:52,add_to_cart,380,s003894
1880,2025-04-23 08:29:56,view,316,s003895
142,2025-05-12 16:23:09,view,311,s003896
2405,2025-01-27 08:33:20,wishlist,317,s003897
279,2024-01-29 19:40:41,view,116,s003898
2201,2025-02-25 20:07:50,add_to_cart,345,s003899
1036,2024-05-29 18:13:16,view,144,s003900
718,2025-02-20 18:23:50,view,191,s003901
261,2024-01-06 18:40:52,view,5,s003902
394,2025-05-16 18:17:34,view,1,s003903
329,2025-02-19 18:50:55,purchase,174,s003904
1776,2024-09-19 12:00:35,purchase,148,s003905
552,2025-10-03 21:31:21,view,174,s003906
2095,2024-04-27 07:28:50,view,389,s003907
921,2024-05-31 09:33:05,purchase,189,s003908
459,2025-01-17 18:07:50,view,6,s003909
468,2025-10-15 21:30:16,purchase,312,s003910
1168,2025-06-15 23:05:26,add_to_cart,216,s003911
364,2024-07-19 19:24:18,add_to_cart,357,s003912
78,2025-02-01 10:17:21,view,253,s003913
1544,2024-12-30 21:15:47,view,148,s003914
1744,2024-04-24 22:00:07,view,34,s003915
1113,2024-05-23 21:18:10,wishlist,266,s003916
662,2025-03-09 20:59:29,view,138,s003917
893,2024-08-26 21:41:51,view,32,s003918
1998,2024-08-21 02:33:30,view,102,s003919
1394,2024-07-04 16:10:46,view,274,s003920
854,2024-03-26 22:46:52,wishlist,169,s003921
465,2024-07-22 06:45:59,view,121,s003922
2448,2024-01-21 09:15:11,view,191,s003923
2323,2025-03-06 07:39:31,add_to_cart,113,s003924
800,2025-04-10 20:30:30,purchase,337,s003925
220,2024-12-31 17:31:54,view,158,s003926
2101,2024-10-16 08:54:07,purchase,281,s003927
1743,2024-05-11 22:23:46,view,162,s003928
2454,2024-01-30 01:13:17,view,84,s003929
2449,2025-07-28 11:17:59,purchase,206,s003930
2,2025-06-14 22:37:46,view,214,s003931
1393,2025-09-16 08:37:14,view,111,s003932
2267,2024-05-22 18:53:34,view,16,s003933
465,2025-02-11 16:12:46,view,334,s003934
674,2025-06-17 20:27:40,add_to_cart,19,s003935
1833,2025-08-17 16:42:07,view,85,s003936
196,2025-04-26 13:37:06,wishlist,40,s003937
1000,2025-09-25 20:54:27,add_to_cart,394,s003938
243,2025-08-06 10:34:02,purchase,354,s003939
1480,2024-09-14 16:19:02,view,382,s003940
2024,2024-02-08 03:51:07,add_to_cart,250,s003941
2167,2025-03-23 20:04:24,view,155,s003942
676,2025-02-08 12:59:58,view,270,s003943
943,2025-09-23 20:42:00,wishlist,217,s003944
753,2024-06-29 21:46:50,view,115,s003945
2351,2024-12-30 21:07:54,add_to_cart,337,s003946
2190,2024-08-09 02:44:20,view,294,s003947
636,2024-06-03 01:57:41,add_to_cart,233,s003948
1087,2024-05-09 18:26:42,view,236,s003949
1364,2024-08-26 23:13:02,add_to_cart,194,s003950
1879,2024-12-22 19:28:25,wishlist,296,s003951
2158,2025-05-29 08:50:41,view,173,s003952
1122,2025-05-29 18:16:25,purchase,167,s003953
1954,2024-11-22 22:02:14,remove_from_cart,107,s003954
1116,2024-10-05 19:51:56,view,234,s003955
1166,2025-06-22 09:41:53,view,334,s003956
496,2025-10-19 20:51:05,add_to_cart,65,s003957
49,2024-12-08 07:37:22,view,386,s003958
2000,2025-03-02 07:31:46,add_to_cart,340,s003959
401,2025-07-21 12:26:41,view,156,s003960
182,2025-04-21 09:44:15,add_to_cart,253,s003961
1945,2025-10-31 13:23:05,view,100,s003962
1531,2024-02-25 11:16:27,purchase,123,s003963
517,2024-03-17 21:19:29,purchase,79,s003964
1658,2024-01-01 18:19:50,wishlist,199,s003965
2365,2024-01-23 21:05:41,view,1,s003966
442,2024-02-05 16:23:06,view,311,s003967
2229,2024-01-09 21:03:03,view,190,s003968
2088,2024-07-14 11:00:35,view,310,s003969
2307,2024-01-01 09:54:20,wishlist,189,s003970
2319,2024-11-13 11:27:58,wishlist,240,s003971
273,2025-06-04 01:05:48,remove_from_cart,83,s003972
547,2025-11-17 21:01:40,view,92,s003973
105,2024-03-10 17:51:17,view,248,s003974
403,2024-09-19 13:49:11,view,76,s003975
1232,2025-04-06 09:33:59,view,114,s003976
347,2025-11-24 18:29:29,remove_from_cart,345,s003977
1945,2025-06-13 18:15:28,view,109,s003978
162,2024-09-23 09:31:06,add_to_cart,368,s003979
1599,2024-07-18 13:16:36,view,377,s003980
2427,2025-04-11 21:43:23,wishlist,185,s003981
668,2024-07-31 21:51:20,view,165,s003982
2337,2024-01-25 09:18:15,view,175,s003983
222,2024-03-26 14:56:18,view,148,s003984
2215,2024-04-11 19:46:02,view,263,s003985
1078,2024-11-22 22:19:47,view,333,s003986
205,2025-10-27 11:12:15,purchase,291,s003987
1360,2025-12-03 19:06:20,wishlist,359,s003988
69,2025-10-15 21:12:36,view,271,s003989
1181,2024-03-26 00:20:57,remove_from_cart,171,s003990
741,2025-03-30 09:02:54,wishlist,309,s003991
1042,2025-11-11 15:03:38,add_to_cart,243,s003992
1624,2025-07-20 10:22:06,purchase,281,s003993
972,2025-09-20 03:29:23,view,142,s003994
2009,2025-10-27 21:11:56,wishlist,347,s003995
1391,2024-05-04 09:36:15,view,11,s003996
922,2024-03-21 21:07:01,view,154,s003997
1221,2025-06-01 05:40:53,wishlist,386,s003998
1179,2024-11-21 11:58:19,add_to_cart,200,s003999
873,2025-09-24 12:27:58,wishlist,11,s004000
1270,2025-05-11 12:03:23,purchase,309,s004001
2020,2024-07-14 21:36:02,view,231,s004002
1379,2024-01-17 12:11:51,view,327,s004003
331,2025-02-06 23:13:04,remove_from_cart,308,s004004
305,2024-02-15 07:43:02,view,368,s004005
2004,2025-05-08 19:58:35,view,242,s004006
138,2024-06-02 20:35:38,purchase,229,s004007
2116,2024-10-10 19:35:49,wishlist,49,s004008
45,2024-09-26 21:27:32,add_to_cart,356,s004009
1223,2024-01-27 22:27:20,view,103,s004010
2224,2024-11-04 16:42:11,view,110,s004011
1202,2024-11-28 07:58:17,view,311,s004012
1249,2024-05-04 09:24:39,add_to_cart,103,s004013
2135,2024-01-10 09:56:18,view,136,s004014
1297,2025-10-02 08:23:46,add_to_cart,110,s004015
371,2025-04-13 19:23:33,view,173,s004016
1693,2025-11-16 04:11:53,view,79,s004017
666,2025-09-17 19:08:24,add_to_cart,6,s004018
1633,2025-05-21 14:32:22,view,31,s004019
1492,2025-05-28 10:40:34,view,187,s004020
1911,2024-05-24 22:05:19,view,347,s004021
1718,2024-07-09 09:31:30,purchase,71,s004022
13,2025-04-24 19:05:01,add_to_cart,132,s004023
219,2025-11-18 18:25:57,view,324,s004024
423,2024-05-14 18:30:16,purchase,104,s004025
2155,2025-05-07 12:08:23,view,304,s004026
1388,2025-08-01 13:48:37,wishlist,382,s004027
28,2025-12-12 13:22:26,view,186,s004028
918,2024-02-01 22:12:54,view,107,s004029
2267,2025-02-06 05:48:53,purchase,312,s004030
127,2025-09-03 08:58:50,view,13,s004031
543,2025-02-03 20:24:25,wishlist,231,s004032
545,2025-05-16 11:48:30,add_to_cart,192,s004033
1212,2025-07-19 08:32:19,add_to_cart,153,s004034
716,2025-05-25 19:50:31,view,48,s004035
609,2025-06-14 18:03:42,purchase,40,s004036
1177,2024-07-23 17:42:05,view,243,s004037
1966,2024-03-04 18:33:18,purchase,57,s004038
2064,2024-09-19 17:41:04,add_to_cart,322,s004039
1573,2025-08-08 19:08:28,wishlist,121,s004040
1264,2025-01-23 18:50:22,view,45,s004041
1908,2024-09-23 08:57:02,add_to_cart,123,s004042
2136,2025-10-05 21:32:10,remove_from_cart,245,s004043
697,2025-06-02 19:31:03,view,304,s004044
1827,2025-01-21 09:58:19,wishlist,322,s004045
1597,2024-08-16 10:16:30,view,108,s004046
1776,2025-04-01 09:05:00,view,174,s004047
1526,2024-10-17 19:55:40,add_to_cart,66,s004048
1439,2025-02-18 22:34:04,view,387,s004049
1744,2024-09-22 13:02:32,add_to_cart,373,s004050
709,2025-12-03 22:06:04,view,119,s004051
2399,2025-07-01 08:46:16,add_to_cart,169,s004052
1173,2024-04-15 08:30:25,add_to_cart,186,s004053
421,2025-04-25 20:48:41,view,29,s004054
649,2025-09-27 21:12:03,add_to_cart,143,s004055
1199,2025-04-27 22:28:22,view,41,s004056
1130,2024-10-18 09:53:48,view,363,s004057
502,2025-11-17 09:41:12,view,227,s004058
1665,2024-03-02 09:32:29,view,174,s004059
1838,2024-06-29 20:47:36,view,272,s004060
1602,2024-04-08 18:05:50,view,181,s004061
2285,2025-10-22 06:13:27,view,199,s004062
466,2025-04-05 10:30:58,purchase,246,s004063
711,2024-11-17 22:50:44,purchase,346,s004064
1355,2025-01-19 17:45:51,view,103,s004065
1575,2025-04-30 21:06:35,add_to_cart,145,s004066
1366,2025-09-27 03:20:46,view,138,s004067
56,2024-09-02 09:10:01,purchase,341,s004068
1910,2025-10-17 19:44:39,add_to_cart,390,s004069
1897,2025-12-02 17:21:47,add_to_cart,303,s004070
327,2024-04-13 17:31:01,wishlist,116,s004071
2144,2024-08-31 06:28:58,view,236,s004072
2395,2025-03-27 20:04:27,wishlist,349,s004073
1776,2025-06-15 17:57:27,view,242,s004074
2240,2025-08-30 19:35:11,view,274,s004075
2281,2025-02-13 15:29:39,view,189,s004076
248,2025-11-28 10:58:18,wishlist,34,s004077
342,2025-07-19 02:32:50,add_to_cart,342,s004078
1393,2025-08-11 16:05:05,view,46,s004079
2008,2024-10-09 09:03:35,purchase,274,s004080
479,2025-08-10 21:55:26,view,358,s004081
1877,2025-09-20 22:36:20,view,338,s004082
576,2025-12-08 20:12:48,purchase,99,s004083
756,2025-01-23 08:41:49,add_to_cart,352,s004084
2408,2025-01-05 07:14:52,wishlist,317,s004085
1447,2025-02-14 07:35:18,view,238,s004086
598,2024-06-30 21:03:11,view,87,s004087
1824,2025-01-28 22:02:12,add_to_cart,275,s004088
1211,2025-11-03 22:03:17,view,375,s004089
1623,2025-06-12 19:27:09,wishlist,358,s004090
658,2025-05-03 22:50:45,view,78,s004091
1812,2025-07-16 21:46:36,add_to_cart,219,s004092
1474,2024-12-15 13:28:51,view,103,s004093
165,2024-08-20 11:17:56,add_to_cart,222,s004094
62,2025-08-20 15:01:15,view,187,s004095
991,2024-09-23 11:50:52,remove_from_cart,242,s004096
249,2025-10-30 15:00:45,view,260,s004097
569,2025-01-08 07:28:59,wishlist,289,s004098
1140,2025-08-08 14:37:19,view,297,s004099
346,2024-06-05 12:55:13,view,300,s004100
2143,2024-09-07 04:48:58,view,400,s004101
7,2024-10-18 16:34:35,remove_from_cart,86,s004102
875,2025-06-20 21:50:31,view,297,s004103
2300,2024-03-16 21:20:42,view,226,s004104
1230,2025-04-02 09:15:05,view,352,s004105
518,2024-11-19 20:06:01,wishlist,318,s004106
1655,2025-08-18 09:02:02,add_to_cart,242,s004107
1396,2025-10-01 09:31:01,purchase,398,s004108
2110,2024-05-14 21:54:07,wishlist,111,s004109
249,2024-01-01 08:58:29,view,122,s004110
2217,2025-07-20 21:59:21,purchase,282,s004111
1259,2024-12-26 21:35:08,wishlist,177,s004112
1467,2024-03-17 16:45:25,add_to_cart,352,s004113
2271,2024-04-13 15:32:35,add_to_cart,50,s004114
1225,2024-02-21 09:56:09,view,214,s004115
701,2025-11-09 23:10:52,view,276,s004116
1241,2024-06-21 13:59:44,wishlist,209,s004117
1989,2024-10-16 11:52:34,add_to_cart,150,s004118
1223,2025-08-12 12:50:05,wishlist,28,s004119
1106,2025-01-21 06:42:02,purchase,177,s004120
643,2024-03-09 21:07:53,add_to_cart,327,s004121
415,2025-08-04 13:11:47,view,354,s004122
2394,2024-01-17 21:10:26,purchase,205,s004123
379,2024-01-23 14:46:01,view,193,s004124
1556,2024-03-27 10:51:02,wishlist,100,s004125
536,2024-05-12 08:22:47,wishlist,144,s004126
