reaction_id,post_id,user_id,reaction_type,created_at
1721,3904,347,Agree,2025-09-23 18:42:03
1722,1034,1980,Wow,2025-12-12 18:05:54
1723,2692,1035,Agree,2025-07-25 02:45:57
1724,5476,1864,Wow,2025-01-12 14:12:56
1725,6118,560,Love,2025-06-16 23:54:54
1726,4742,613,Thank,2025-02-12 11:37:53
1727,1353,932,Sad,2025-08-18 10:33:47
1728,5273,1223,Smile,2025-12-09 14:47:31
1729,4033,1360,Thank,2025-08-25 07:28:28
1730,724,445,Wow,2025-05-28 03:47:24
1731,4130,1034,Agree,2025-03-07 04:30:20
1732,2162,485,Agree,2025-04-25 07:52:15
1733,1307,243,Helpful,2025-09-27 06:42:30
1734,4632,764,Thank,2025-09-19 11:26:44
1735,5121,106,Agree,2025-05-10 19:19:23
1736,3865,315,Sad,2025-04-14 05:21:50
1737,2349,1462,Wow,2025-06-21 14:52:06
1738,5554,1080,Sad,2025-10-19 14:35:16
1739,4119,979,Sad,2025-03-15 21:14:19
1740,2868,262,Love,2025-03-24 09:08:15
1741,3686,1255,Smile,2025-07-12 20:20:50
1742,2105,652,Sad,2025-05-26 17:32:53
1743,5514,1194,Agree,2025-08-01 07:45:41
1744,6039,1323,Love,2025-09-30 09:08:38
1745,2094,1279,Smile,2025-10-18 17:58:34
1746,4015,1196,Wow,2025-07-22 14:58:34
1747,5105,1472,Smile,2025-06-13 01:41:26
1748,643,1998,Thank,2025-06-24 21:01:45
1749,6018,1119,Thank,2025-02-07 23:54:57
1750,6089,667,Agree,2025-07-03 20:17:32
1751,3821,1076,Sad,2025-09-26 01:28:30
1752,1054,189,Smile,2025-05-08 21:01:32
1753,1648,489,Agree,2025-08-19 04:33:49
1754,4588,1973,Helpful,2025-08-21 23:49:08
1755,3159,1238,Agree,2025-08-04 22:49:09
1756,959,983,Love,2025-09-20 08:17:31
1757,5882,1193,Sad,2025-09-29 23:20:35
1758,5138,790,Wow,2025-08-14 14:30:48
1759,4777,1573,Wow,2025-01-06 00:58:56
1760,2677,2028,Agree,2025-10-02 01:05:48
1761,6105,2061,Smile,2025-09-30 11:46:52
1762,5179,718,Smile,2025-06-21 05:14:35
1763,3389,564,Helpful,2025-09-25 21:45:21
1764,6322,639,Agree,2025-08-28 17:09:15
1765,4678,1594,Wow,2025-04-20 21:47:18
1766,1424,426,Sad,2025-04-13 01:27:36
1767,2667,773,Wow,2025-11-04 11:49:54
1768,5123,1332,Sad,2025-08-04 17:48:26
1769,3125,1492,Wow,2025-10-19 00:00:28
1770,1734,1040,Agree,2025-10-04 14:55:19
1771,2012,994,Wow,2025-09-10 03:40:52
1772,5307,647,Helpful,2025-03-01 13:12:58
1773,2681,756,Thank,2025-06-29 09:45:53
1774,2873,221,Thank,2025-10-28 02:38:26
1775,3675,127,Love,2025-08-08 02:11:52
1776,4805,359,Smile,2025-08-16 18:53:01
1777,753,1246,Helpful,2025-06-28 22:01:16
1778,2267,164,Agree,2025-05-14 04:35:57
1779,5235,574,Wow,2025-03-01 10:12:18
1780,3139,1331,Love,2025-08-20 09:10:46
1781,1960,151,Love,2025-09-30 11:47:10
1782,1666,1488,Sad,2025-07-18 19:04:37
1783,1793,823,Sad,2025-08-12 00:18:32
1784,1118,1106,Helpful,2025-08-18 08:52:08
1785,6427,774,Helpful,2025-10-11 20:07:03
1786,3826,1204,Love,2025-09-10 20:19:41
1787,3634,552,Sad,2025-05-23 01:15:43
1788,1455,1891,Smile,2025-08-10 10:52:59
1789,2465,1198,Helpful,2025-04-15 01:39:42
1790,1810,1442,Helpful,2025-09-19 11:12:19
1791,2201,1301,Smile,2025-10-12 13:54:35
1792,4116,2042,Helpful,2025-06-15 22:01:54
1793,585,158,Agree,2025-01-30 21:26:16
1794,3516,267,Smile,2025-03-07 15:34:16
1795,5033,1288,Agree,2025-09-12 04:17:31
1796,4475,405,Agree,2025-09-03 12:58:19
1797,4975,1419,Wow,2025-08-20 10:28:06
1798,2211,494,Love,2025-05-29 20:42:03
1799,1297,1801,Agree,2025-06-28 21:50:10
1800,2499,1628,Agree,2025-03-22 03:00:47
1801,1563,769,Agree,2025-08-31 18:48:05
1802,4532,1994,Helpful,2025-11-08 12:33:10
1803,553,1538,Sad,2025-03-12 22:59:26
1804,1318,1540,Helpful,2025-07-19 03:20:02
1805,1664,692,Sad,2025-04-04 13:44:27
1806,2409,1860,Thank,2025-08-26 13:45:58
1807,5362,221,Love,2025-03-31 12:18:01
1808,2913,933,Thank,2025-06-27 13:12:06
1809,1021,454,Wow,2025-01-14 00:08:03
1810,5000,1796,Smile,2025-07-24 05:40:37
1811,4420,312,Smile,2025-10-24 08:34:09
1812,4954,1656,Sad,2025-10-28 05:57:51
1813,4371,814,Helpful,2025-06-30 12:41:56
1814,5777,1846,Agree,2025-09-06 14:39:39
1815,577,933,Sad,2025-11-04 16:58:19
1816,5534,519,Helpful,2025-10-18 02:55:05
1817,5764,1793,Helpful,2025-06-17 07:00:44
1818,5112,1258,Love,2025-07-25 09:23:42
1819,3829,1280,Thank,2025-08-01 02:11:51
1820,5230,2020,Smile,2025-05-02 10:12:53
1821,1051,1726,Helpful,2025-07-03 11:01:18
1822,6398,247,Agree,2025-06-07 04:46:06
1823,4121,875,Sad,2025-11-21 10:01:31
1824,2249,195,Agree,2025-05-16 23:45:06
1825,4869,1872,Thank,2025-12-07 21:28:58
1826,6363,1484,Agree,2025-01-24 11:43:33
1827,2307,368,Smile,2025-06-02 16:53:20
1828,5217,1015,Smile,2025-10-01 01:56:51
1829,4678,670,Thank,2025-04-20 20:02:18
1830,4984,1787,Helpful,2025-11-19 22:48:13
1831,3389,164,Sad,2025-09-25 23:04:21
1832,6065,1750,Agree,2025-11-15 15:23:13
1833,5320,1553,Sad,2025-10-24 09:08:47
1834,2329,2010,Helpful,2025-09-13 22:47:07
1835,4332,455,Thank,2025-03-26 00:02:05
1836,4728,1202,Agree,2025-07-08 05:55:12
1837,585,316,Smile,2025-01-31 02:56:16
1838,1113,1457,Wow,2025-08-17 19:49:56
1839,5360,361,Thank,2025-04-07 07:46:41
1840,3837,1085,Helpful,2025-11-28 14:09:18
1841,3860,1384,Wow,2025-07-26 06:46:44
1842,5386,863,Helpful,2025-11-05 16:42:28
1843,2539,1669,Helpful,2025-08-09 14:56:01
1844,5785,1890,Helpful,2025-09-19 19:11:15
1845,5184,908,Agree,2025-01-19 02:04:37
1846,3781,844,Thank,2025-06-12 15:01:33
1847,4294,2081,Love,2025-10-12 16:42:49
1848,1807,529,Agree,2025-09-24 22:24:07
1849,4027,679,Sad,2025-03-10 23:10:53
1850,5594,1447,Smile,2025-12-12 01:17:39
1851,5683,1736,Agree,2025-01-04 00:33:29
1852,564,140,Smile,2025-10-16 11:02:38
1853,3637,197,Agree,2025-01-02 09:00:58
1854,1338,1018,Love,2025-10-03 19:15:05
1855,3826,1740,Sad,2025-09-10 21:30:41
1856,776,1791,Love,2025-03-06 09:05:23
1857,3464,803,Sad,2025-05-30 02:33:30
1858,5484,1799,Love,2025-12-05 15:18:45
1859,6205,1944,Helpful,2025-10-27 07:38:43
1860,1584,1305,Wow,2025-11-20 23:39:35
1861,1506,1400,Smile,2025-06-13 20:31:56
1862,6168,583,Agree,2025-10-08 11:51:22
1863,2590,1326,Wow,2025-09-15 23:13:49
1864,4578,948,Helpful,2025-08-23 12:25:54
1865,805,558,Love,2025-12-13 00:39:19
1866,4145,1597,Sad,2025-12-04 06:43:55
1867,5788,345,Wow,2025-09-01 21:23:55
1868,4637,1196,Agree,2025-08-03 14:03:57
1869,890,265,Wow,2025-02-17 06:58:33
1870,4316,943,Sad,2025-07-24 06:53:15
1871,5863,2072,Helpful,2025-11-08 21:56:23
1872,2688,776,Love,2025-03-09 00:07:50
1873,3291,1487,Helpful,2025-09-09 20:27:25
1874,2663,1761,Smile,2025-04-26 18:18:53
1875,1580,1432,Sad,2025-03-27 21:07:39
1876,4700,1398,Sad,2025-11-12 15:32:35
1877,1471,1472,Thank,2025-11-18 07:30:13
1878,2074,1904,Sad,2025-05-25 14:24:15
1879,3003,1790,Sad,2025-09-29 15:20:42
1880,1422,946,Smile,2025-09-20 22:28:15
1881,4861,1828,Sad,2025-05-24 03:02:18
1882,1184,1937,Wow,2025-06-24 15:19:19
1883,592,1384,Sad,2025-06-10 02:50:09
1884,6150,222,Love,2025-08-09 18:12:18
1885,1775,1182,Wow,2025-10-12 03:35:33
1886,1902,1944,Sad,2025-09-15 15:06:27
1887,871,1968,Helpful,2025-10-11 07:41:44
1888,2432,1843,Love,2025-04-17 12:18:24
1889,1438,458,Thank,2025-10-07 13:04:14
1890,1103,247,Sad,2025-08-14 14:55:01
1891,704,2006,Helpful,2025-05-16 00:51:52
1892,1719,2052,Wow,2025-11-04 04:19:52
1893,2049,2010,Wow,2025-09-23 22:36:19
1894,6487,1998,Helpful,2025-06-04 13:45:06
1895,3930,1257,Helpful,2025-10-22 13:57:46
1896,2318,1947,Love,2025-12-10 02:06:06
1897,600,449,Wow,2025-05-16 20:25:44
1898,6196,390,Smile,2025-04-07 10:39:44
1899,569,383,Helpful,2025-07-05 17:05:18
1900,2717,1621,Wow,2025-01-28 20:33:41
1901,3819,651,Love,2025-09-10 12:40:15
1902,5350,1613,Helpful,2025-08-12 01:24:32
1903,2554,1348,Thank,2025-10-22 03:45:46
1904,5712,1313,Thank,2025-10-21 15:01:43
1905,1933,1549,Wow,2025-06-02 02:06:02
1906,5263,1781,Smile,2025-02-04 17:36:17
1907,3083,482,Thank,2025-09-15 20:46:03
1908,5712,2075,Love,2025-10-21 18:40:43
1909,4045,372,Sad,2025-10-31 06:35:26
1910,5015,1367,Sad,2025-12-05 10:30:30
1911,1821,779,Helpful,2025-06-30 17:05:09
1912,5225,1946,Sad,2025-03-28 06:13:53
1913,2873,646,Thank,2025-10-27 23:11:26
1914,1116,1211,Smile,2025-03-15 21:05:15
1915,5523,1856,Wow,2025-10-31 10:21:55
1916,3320,393,Agree,2025-05-24 20:10:52
1917,578,780,Wow,2025-10-07 00:48:29
1918,2357,1162,Helpful,2025-07-23 23:03:24
1919,4857,2090,Sad,2025-11-02 01:22:31
1920,5487,2025,Smile,2025-09-06 09:42:19
1921,2993,640,Agree,2025-10-15 18:08:05
1922,5076,342,Helpful,2025-02-18 17:44:14
1923,1612,2019,Thank,2025-05-26 06:38:48
1924,3915,474,Helpful,2025-06-12 05:30:09
1925,764,1848,Agree,2025-09-01 20:21:12
1926,5023,1045,Helpful,2025-07-19 19:32:18
1927,6112,1403,Smile,2025-04-18 14:45:03
1928,5540,1682,Thank,2025-02-18 21:12:08
1929,2563,674,Helpful,2025-07-09 13:51:34
1930,5875,441,Sad,2025-10-28 14:17:23
1931,6093,1428,Love,2025-06-05 00:06:30
1932,4683,1421,Sad,2025-06-09 06:08:00
1933,3602,347,Agree,2025-02-17 19:09:37
1934,6178,1537,Sad,2025-11-06 21:42:12
1935,2372,1766,Wow,2025-08-03 06:23:15
1936,3271,150,Love,2025-08-01 22:56:11
1937,1903,1548,Helpful,2025-03-15 10:33:04
1938,6308,1034,Wow,2025-06-19 16:07:35
1939,5063,837,Thank,2025-11-06 12:54:31
1940,1788,104,Love,2025-08-19 13:31:12
1941,3072,428,Sad,2025-04-28 00:38:30
1942,2062,1493,Helpful,2025-09-08 04:48:03
1943,4756,221,Thank,2025-01-22 02:46:08
1944,570,1304,Thank,2025-08-20 09:20:55
1945,1232,201,Thank,2025-05-30 18:57:05
1946,5148,1246,Helpful,2025-09-08 00:17:07
1947,1421,108,Helpful,2025-11-24 06:40:17
1948,4956,1086,Wow,2025-05-02 23:11:42
1949,1361,695,Thank,2025-02-12 23:42:25
1950,4314,429,Sad,2025-05-13 21:37:38
1951,3507,1736,Thank,2025-08-07 21:05:22
1952,3728,1873,Helpful,2025-07-18 10:26:52
1953,5372,1937,Smile,2025-10-19 12:26:12
1954,3518,1088,Thank,2025-08-22 19:24:01
1955,5174,283,Smile,2025-11-24 00:58:38
1956,5931,1985,Agree,2025-02-04 14:03:36
1957,921,509,Helpful,2025-08-19 22:51:46
1958,6306,229,Agree,2025-01-14 14:53:17
1959,3571,1088,Smile,2025-06-12 16:49:00
1960,3057,930,Helpful,2025-08-02 16:26:53
1961,1988,697,Sad,2025-09-28 21:32:15
1962,3818,472,Wow,2025-11-17 12:16:09
1963,2600,477,Thank,2025-10-22 21:22:37
1964,5538,1628,Smile,2025-09-30 16:53:46
1965,2334,2055,Thank,2025-09-07 11:38:11
1966,1054,1336,Sad,2025-05-08 14:14:32
1967,6459,1041,Agree,2025-01-27 23:47:35
1968,869,123,Helpful,2025-11-12 22:06:23
1969,2737,1985,Wow,2025-11-11 18:09:12
1970,2265,1132,Agree,2025-10-20 15:55:53
1971,610,459,Helpful,2025-05-19 01:34:24
1972,2307,681,Thank,2025-06-03 03:47:20
1973,3417,1654,Love,2025-07-23 21:22:23
1974,1508,1781,Smile,2025-10-12 09:28:46
1975,1950,1153,Thank,2025-08-20 18:15:08
1976,3468,1005,Agree,2025-11-19 16:44:47
1977,2475,1279,Thank,2025-07-23 00:13:38
1978,3170,1964,Agree,2025-08-03 17:00:35
1979,6367,317,Agree,2025-05-24 00:29:20
1980,3332,1788,Sad,2025-11-18 15:06:41
1981,1725,893,Wow,2025-04-24 13:04:17
1982,2976,1169,Love,2025-09-22 14:21:33
1983,1339,1238,Helpful,2025-03-14 22:53:31
1984,3678,508,Love,2025-10-14 15:27:47
1985,3727,1397,Smile,2025-02-20 18:44:54
1986,5936,1049,Agree,2025-07-03 10:49:09
1987,5622,1276,Smile,2025-12-06 21:02:22
1988,5128,839,Smile,2025-05-23 11:00:39
1989,2682,158,Smile,2025-08-06 15:10:40
1990,6467,1395,Sad,2025-07-18 11:06:26
1991,2437,1235,Helpful,2025-06-01 02:39:59
1992,4134,1663,Love,2025-09-21 08:59:43
1993,3701,1623,Love,2025-10-05 06:09:03
1994,1639,964,Thank,2025-08-18 10:36:24
1995,852,1689,Smile,2025-08-25 22:03:05
1996,2935,2078,Thank,2025-07-23 08:05:54
1997,5740,1332,Wow,2025-08-19 02:26:18
1998,5283,890,Agree,2025-06-22 07:31:46
1999,1789,2025,Smile,2025-10-03 21:47:58
2000,2288,1563,Wow,2025-01-14 00:13:11
2001,5765,1339,Wow,2025-07-08 12:37:17
2002,3309,419,Smile,2025-05-22 05:04:42
2003,5056,1269,Agree,2025-09-17 08:10:53
2004,3764,442,Smile,2025-10-16 05:19:18
2005,6431,161,Love,2025-03-16 13:47:57
2006,2527,771,Helpful,2025-07-12 07:28:43
2007,5449,541,Thank,2025-09-14 09:25:34
2008,6467,830,Love,2025-07-18 10:30:26
2009,1563,1137,Smile,2025-08-31 01:29:05
2010,5923,256,Sad,2025-09-11 03:17:21
2011,2692,2039,Thank,2025-07-25 00:15:57
2012,5469,1988,Agree,2025-11-12 01:38:08
2013,3864,1304,Sad,2025-04-13 04:22:42
2014,6134,712,Smile,2025-10-07 05:53:46
2015,4202,853,Smile,2025-10-10 15:20:54
2016,2027,1448,Sad,2025-08-26 19:08:37
2017,3718,1268,Agree,2025-12-10 09:17:23
2018,6482,1939,Agree,2025-10-15 11:47:42
2019,1343,1203,Thank,2025-05-20 23:53:04
2020,651,790,Helpful,2025-11-27 05:54:58
2021,3405,1218,Sad,2025-05-31 21:03:39
2022,1465,1657,Agree,2025-04-14 18:44:49
2023,3203,840,Smile,2025-06-01 20:29:44
2024,1410,1397,Love,2025-08-16 19:48:41
2025,4906,1820,Helpful,2025-09-08 17:21:40
2026,623,811,Smile,2025-05-25 15:01:30
2027,4420,1049,Wow,2025-10-23 20:51:09
2028,4312,608,Agree,2025-05-30 18:31:47
2029,4282,328,Thank,2025-02-18 15:11:23
2030,5300,1961,Agree,2025-05-22 00:40:24
2031,4236,506,Sad,2025-02-12 14:38:15
2032,3658,2042,Thank,2025-07-27 06:13:05
2033,4057,1540,Agree,2025-02-16 22:39:53
2034,4369,234,Love,2025-12-02 02:58:34
2035,3379,1931,Agree,2025-08-08 02:00:47
2036,3258,226,Sad,2025-01-04 18:39:59
2037,5187,2052,Smile,2025-07-23 20:30:38
2038,5822,1264,Love,2025-07-19 19:50:01
2039,1382,1910,Smile,2025-07-11 13:23:42
2040,1978,1464,Thank,2025-09-28 06:29:15
2041,5480,1748,Agree,2025-02-19 13:14:12
2042,1354,1382,Agree,2025-03-08 09:21:48
2043,3706,554,Love,2025-07-05 10:34:30
2044,1041,131,Thank,2025-04-26 23:40:43
2045,2533,1481,Smile,2025-05-06 13:42:46
2046,5819,1179,Love,2025-11-01 10:47:19
2047,1802,1872,Love,2025-07-13 23:03:27
2048,5569,2056,Agree,2025-03-20 13:23:26
2049,4697,1596,Love,2025-09-30 20:24:49
2050,2387,1314,Sad,2025-03-19 17:51:57
2051,2123,1115,Sad,2025-09-11 06:43:14
2052,4939,644,Smile,2025-11-10 00:10:00
2053,1040,408,Thank,2025-06-09 21:25:14
2054,5377,1667,Thank,2025-05-10 07:16:46
2055,3631,1382,Thank,2025-04-17 21:24:36
2056,4594,731,Helpful,2025-10-09 01:05:39
2057,3881,410,Thank,2025-10-15 07:26:04
2058,558,534,Agree,2025-02-19 20:08:45
2059,5175,1888,Thank,2025-07-27 20:01:31
2060,3240,1347,Smile,2025-11-08 21:58:30
2061,6237,1688,Wow,2025-11-18 14:09:20
2062,6221,392,Thank,2025-01-16 14:01:47
2063,772,1890,Thank,2025-11-20 01:20:43
2064,1203,1482,Smile,2025-02-05 21:16:31
2065,1744,913,Thank,2025-05-06 14:50:42
2066,6227,1104,Helpful,2025-08-29 12:26:59
2067,1969,352,Sad,2025-08-30 04:13:45
2068,1348,483,Thank,2025-10-03 23:28:18
2069,5400,1795,Smile,2025-05-11 08:18:59
2070,3009,673,Helpful,2025-08-21 20:21:03
2071,3588,1688,Wow,2025-07-11 18:46:12
2072,3915,1228,Thank,2025-06-12 08:24:09
2073,2261,939,Smile,2025-05-05 18:00:48
2074,3749,141,Agree,2025-07-11 22:47:43
2075,722,180,Helpful,2025-09-26 11:40:06
2076,4664,1414,Smile,2025-05-27 15:42:36
2077,3902,888,Thank,2025-04-06 08:23:22
2078,2420,368,Helpful,2025-06-27 23:08:29
2079,2082,2070,Smile,2025-06-15 20:05:34
2080,2428,615,Sad,2025-01-15 11:53:26
2081,1239,373,Agree,2025-04-22 23:18:25
2082,594,1780,Helpful,2025-10-21 18:32:24
2083,5444,1730,Thank,2025-01-25 18:34:40
2084,2882,1651,Sad,2025-07-29 00:51:59
2085,1462,263,Helpful,2025-01-19 17:13:28
2086,4826,1985,Love,2025-11-16 22:01:42
2087,3871,909,Love,2025-04-18 03:41:46
2088,1920,376,Agree,2025-05-26 09:23:47
2089,3799,392,Smile,2025-01-30 17:23:21
2090,1233,1077,Helpful,2025-02-13 01:49:28
2091,4383,1332,Thank,2025-05-10 00:07:29
2092,3411,123,Love,2025-07-01 23:13:37
2093,4703,523,Thank,2025-12-06 19:51:06
2094,623,735,Sad,2025-05-25 14:11:30
2095,5374,1974,Sad,2025-09-19 17:14:55
2096,2812,1813,Agree,2025-02-16 12:20:23
2097,6140,1839,Sad,2025-02-09 11:05:08
2098,5792,398,Sad,2025-10-18 18:26:33
2099,4700,1367,Love,2025-11-12 01:06:35
2100,503,1415,Helpful,2025-10-04 00:52:00
2101,1704,1258,Smile,2025-08-29 16:14:05
2102,1224,205,Love,2025-01-22 07:04:13
2103,3939,724,Smile,2025-08-19 20:23:06
2104,1668,1937,Thank,2025-06-27 21:06:51
2105,2147,791,Sad,2025-10-27 16:20:13
2106,1337,1122,Smile,2025-06-14 19:03:25
2107,6387,1897,Smile,2025-08-09 20:50:47
2108,4645,1685,Wow,2025-07-20 21:03:38
2109,658,1739,Thank,2025-09-12 23:26:59
2110,3028,1115,Smile,2025-07-02 00:32:02
2111,6362,1672,Helpful,2025-05-12 09:26:48
2112,1484,638,Agree,2025-06-12 22:46:52
2113,6174,472,Sad,2025-10-18 11:14:37
2114,1313,1240,Thank,2025-10-19 23:13:12
2115,2911,908,Wow,2025-07-18 10:41:36
2116,1968,421,Smile,2025-03-11 19:50:19
2117,5102,1660,Sad,2025-08-04 18:05:04
2118,5721,1504,Helpful,2025-11-30 17:12:08
2119,1448,1767,Wow,2025-11-03 20:28:56
2120,5718,1524,Wow,2025-12-10 12:39:23
2121,3479,563,Thank,2025-02-22 05:21:09
2122,2649,1677,Love,2025-07-27 19:41:51
2123,1209,1059,Smile,2025-09-28 02:45:07
2124,961,1728,Agree,2025-10-15 01:07:46
2125,5578,1083,Thank,2025-08-17 03:13:10
2126,844,688,Thank,2025-09-02 02:30:27
2127,4330,1265,Sad,2025-11-13 15:45:51
2128,2282,1692,Thank,2025-07-09 00:15:16
2129,5249,1289,Helpful,2025-10-29 18:52:56
2130,5945,1167,Sad,2025-10-26 21:47:37
2131,6172,1468,Wow,2025-10-02 02:30:24
2132,4790,235,Love,2025-08-16 18:25:03
2133,2591,599,Love,2025-10-13 22:59:14
2134,3717,1563,Sad,2025-06-20 12:17:36
2135,2396,1221,Wow,2025-07-03 01:25:47
2136,910,1126,Agree,2025-08-28 21:26:09
2137,505,1387,Helpful,2025-08-14 07:17:53
2138,1276,1381,Smile,2025-06-04 01:12:42
2139,1516,232,Wow,2025-07-08 11:26:01
2140,4511,1941,Love,2025-02-12 18:48:54
2141,4806,1500,Thank,2025-03-15 00:32:41
2142,4225,741,Smile,2025-12-07 08:52:40
2143,3499,1093,Agree,2025-04-21 05:10:24
2144,6471,1556,Sad,2025-10-30 17:31:06
2145,4623,155,Smile,2025-07-23 03:34:15
2146,4515,1967,Wow,2025-06-26 23:52:54
2147,937,278,Love,2025-06-23 04:38:47
2148,5662,1523,Wow,2025-07-25 09:57:15
2149,3473,1208,Sad,2025-08-22 00:19:54
2150,1087,1931,Thank,2025-10-31 17:22:27
2151,2548,341,Sad,2025-08-25 21:44:52
2152,951,1828,Smile,2025-07-03 07:59:08
2153,3689,319,Love,2025-01-09 00:25:57
2154,2618,1286,Love,2025-01-13 11:06:28
2155,4237,1899,Wow,2025-01-10 05:38:30
2156,5259,647,Wow,2025-07-10 23:36:19
2157,1257,1599,Smile,2025-10-06 16:07:46
2158,1555,1611,Love,2025-08-05 14:22:05
2159,2784,1455,Thank,2025-09-13 20:08:43
2160,3364,576,Thank,2025-05-12 20:48:01
2161,3033,685,Agree,2025-08-27 04:15:54
2162,6425,1511,Sad,2025-09-03 00:35:58
2163,3857,1922,Wow,2025-06-08 21:05:36
2164,5302,1378,Smile,2025-06-15 23:30:03
2165,701,1910,Love,2025-12-10 12:56:18
2166,6481,1285,Wow,2025-03-09 20:14:49
2167,1239,1963,Love,2025-04-23 01:18:25
2168,5075,483,Sad,2025-01-03 02:02:26
2169,1795,562,Agree,2025-11-21 10:02:27
2170,4922,646,Sad,2025-01-24 11:20:28
2171,1562,780,Smile,2025-04-29 12:41:57
2172,1324,316,Wow,2025-10-23 11:05:02
2173,4835,1531,Helpful,2025-06-30 07:46:21
2174,2252,1198,Thank,2025-08-18 05:45:32
2175,5689,916,Thank,2025-05-28 17:53:43
2176,4443,666,Helpful,2025-03-09 10:55:42
2177,912,782,Sad,2025-05-02 23:26:56
2178,4944,1590,Agree,2025-03-14 03:10:05
2179,991,1092,Agree,2025-01-31 22:56:48
2180,5374,1266,Smile,2025-09-19 20:51:55
2181,5183,1859,Love,2025-04-20 01:33:17
2182,5657,1645,Thank,2025-10-13 21:49:07
2183,6344,1168,Wow,2025-09-19 01:11:17
2184,1928,1927,Love,2025-10-20 09:48:14
2185,5220,1545,Agree,2025-08-24 23:43:22
2186,3624,1138,Agree,2025-11-07 23:40:55
2187,3903,180,Thank,2025-07-27 18:40:40
2188,1851,1294,Smile,2025-05-16 01:10:18
2189,6267,151,Helpful,2025-03-24 03:29:13
2190,2946,810,Agree,2025-10-15 03:17:05
2191,3572,1073,Sad,2025-04-12 09:46:42
2192,985,1512,Wow,2025-11-26 01:52:14
2193,4528,1348,Helpful,2025-08-18 03:18:02
2194,3932,1350,Thank,2025-08-11 06:42:37
2195,5414,1301,Love,2025-06-01 11:20:03
2196,4838,1984,Helpful,2025-12-05 12:23:02
2197,2831,628,Thank,2025-06-19 02:50:03
2198,3342,1729,Sad,2025-01-21 01:48:08
2199,2107,720,Agree,2025-08-04 21:11:56
2200,2937,1355,Thank,2025-09-14 15:53:40
2201,1220,466,Wow,2025-06-29 18:20:37
2202,1044,1279,Smile,2025-09-11 23:53:10
2203,1693,1009,Smile,2025-04-10 09:05:20
2204,4605,837,Wow,2025-11-09 23:05:26
2205,4252,889,Smile,2025-09-24 21:21:10
2206,1619,262,Wow,2025-03-08 13:16:57
2207,1633,1225,Thank,2025-04-24 22:41:19
2208,4302,1440,Thank,2025-09-04 21:27:02
2209,5175,109,Wow,2025-07-28 18:51:31
2210,2434,1167,Wow,2025-07-23 09:24:59
2211,6307,979,Wow,2025-11-01 13:33:56
2212,4267,1806,Helpful,2025-11-30 09:45:33
2213,4838,1090,Wow,2025-12-05 11:11:02
2214,6130,1372,Agree,2025-09-03 22:15:50
2215,1155,410,Helpful,2025-07-12 02:45:44
2216,3270,1622,Wow,2025-07-01 22:29:56
2217,1369,297,Helpful,2025-10-12 12:35:22
2218,4047,448,Wow,2025-05-15 21:16:38
2219,4587,151,Thank,2025-11-13 07:57:06
2220,1971,1285,Love,2025-09-07 22:51:49
2221,4360,133,Smile,2025-08-07 11:07:19
2222,2311,827,Love,2025-11-16 14:44:03
2223,6194,522,Wow,2025-08-24 01:34:49
2224,4702,1646,Helpful,2025-08-04 15:58:53
2225,1962,1006,Agree,2025-09-14 00:57:32
2226,6421,1050,Smile,2025-01-22 01:08:31
2227,2675,1760,Thank,2025-11-23 04:24:08
2228,1448,129,Wow,2025-11-03 17:35:56
2229,5077,1777,Agree,2025-05-23 09:49:44
2230,575,1267,Wow,2025-10-19 23:33:59
2231,5864,322,Agree,2025-10-07 08:03:06
2232,1464,714,Sad,2025-08-17 12:17:28
2233,1308,1487,Smile,2025-05-30 13:24:39
2234,765,795,Love,2025-01-19 23:49:43
2235,5675,1505,Love,2025-04-04 01:35:42
2236,2154,1355,Sad,2025-09-15 20:17:53
2237,5281,1889,Sad,2025-01-13 12:07:47
2238,822,135,Wow,2025-08-31 21:38:53
2239,4010,1107,Sad,2025-09-15 06:53:38
2240,1179,1159,Sad,2025-06-07 02:17:01
2241,4890,328,Sad,2025-05-24 01:31:59
2242,4551,210,Wow,2025-05-16 10:49:06
2243,6014,399,Agree,2025-10-08 18:43:56
2244,4431,604,Sad,2025-11-23 15:33:46
2245,5414,923,Wow,2025-06-01 11:59:03
2246,3914,1754,Agree,2025-09-27 07:33:51
2247,978,396,Wow,2025-09-20 18:04:41
2248,656,1364,Agree,2025-09-07 23:43:53
2249,3560,1592,Helpful,2025-05-26 16:31:15
2250,843,205,Thank,2025-06-22 19:40:37
2251,2262,181,Thank,2025-05-26 13:54:31
2252,1973,742,Smile,2025-05-25 12:02:56
2253,995,674,Agree,2025-08-13 08:12:48
2254,4097,114,Sad,2025-05-01 10:13:35
2255,4729,2039,Sad,2025-03-26 02:43:08
2256,2085,608,Sad,2025-09-19 07:36:29
2257,4170,1983,Helpful,2025-08-11 08:18:02
2258,2541,2005,Agree,2025-05-29 16:28:38
2259,1485,693,Smile,2025-08-17 18:12:02
2260,5230,313,Helpful,2025-05-02 13:25:53
2261,751,1825,Sad,2025-03-19 08:03:56
2262,2332,260,Sad,2025-09-17 10:56:44
2263,2141,335,Thank,2025-10-15 07:40:19
2264,673,376,Love,2025-10-27 23:39:47
2265,4289,1744,Smile,2025-10-26 19:47:26
2266,5801,1036,Love,2025-12-02 22:08:54
2267,1913,1339,Smile,2025-12-12 21:54:30
