session_id,user_id,game_id,device_type,started_at,ended_at,completed,score
10776,1740,1,google_home,2024-11-28 06:06:06,2024-11-28 06:25:06,0,
10777,2771,14,alexa,2024-12-29 14:20:28,2024-12-29 14:28:28,1,1819
10778,179,7,mobile_ios,2024-11-01 15:31:29,2024-11-01 15:40:29,0,
10779,1013,24,mobile_ios,2024-03-05 21:49:17,2024-03-05 21:57:17,1,1122
10780,1181,4,google_home,2024-04-25 19:08:07,2024-04-25 19:13:07,0,
10781,1578,25,alexa,2024-08-14 13:59:38,2024-08-14 14:29:38,1,786
10782,427,21,google_home,2024-08-20 02:22:25,2024-08-20 03:05:25,1,1193
10783,2386,25,alexa,2024-12-04 08:35:27,2024-12-04 08:38:27,1,1872
10784,2759,16,alexa,2024-10-16 05:41:33,2024-10-16 06:02:33,0,
10785,1329,20,google_home,2024-11-15 23:30:50,2024-11-15 23:31:50,1,1235
10786,658,13,google_home,2024-07-18 04:53:33,2024-07-18 05:02:33,1,1207
10787,2325,20,mobile_ios,2024-12-17 13:57:19,2024-12-17 14:01:19,1,550
10788,1537,4,google_home,2024-12-08 19:45:11,2024-12-08 20:08:11,1,160
10789,1046,3,alexa,2024-11-05 16:01:40,2024-11-05 16:08:40,1,1380
10790,2256,9,mobile_android,2024-04-22 10:31:43,2024-04-22 10:38:43,0,
10791,2516,3,mobile_android,2024-11-02 07:56:49,2024-11-02 08:08:49,1,954
10792,73,16,google_home,2024-06-18 23:58:51,2024-06-19 00:40:51,1,1997
10793,2686,25,mobile_android,2024-10-02 15:48:45,2024-10-02 15:52:45,0,
10794,1381,16,alexa,2024-01-07 21:12:09,2024-01-07 21:19:09,1,1148
10795,1924,9,google_home,2024-10-24 13:44:24,2024-10-24 14:28:24,1,1696
10796,2381,21,alexa,2024-09-16 08:17:03,2024-09-16 08:26:03,0,
10797,2775,23,mobile_ios,2024-09-24 21:18:34,2024-09-24 21:23:34,0,
10798,1077,2,alexa,2024-12-18 08:13:49,2024-12-18 08:41:49,0,
10799,2131,12,google_home,2024-12-26 18:13:17,2024-12-26 18:17:17,1,1914
10800,2046,7,mobile_ios,2024-06-15 10:46:49,2024-06-15 10:50:49,1,448
10801,222,20,mobile_android,2024-12-08 23:18:51,2024-12-08 23:23:51,1,1528
10802,2070,22,mobile_android,2024-12-24 03:59:26,2024-12-24 04:25:26,1,566
10803,2831,9,alexa,2024-05-27 19:36:29,2024-05-27 19:54:29,0,
10804,1576,22,alexa,2024-06-09 14:30:52,2024-06-09 14:40:52,0,
10805,1045,3,mobile_ios,2024-06-23 23:14:42,2024-06-23 23:32:42,1,258
10806,1846,2,alexa,2024-10-14 03:35:07,2024-10-14 03:43:07,1,1387
10807,588,19,mobile_ios,2024-03-03 12:25:42,2024-03-03 12:50:42,1,1061
10808,1375,3,google_home,2024-10-28 01:39:46,2024-10-28 02:13:46,1,503
10809,2532,18,google_home,2024-11-22 16:32:35,2024-11-22 16:55:35,1,597
10810,2620,12,alexa,2024-08-16 22:07:52,2024-08-16 22:15:52,1,383
10811,1338,21,alexa,2024-08-09 21:41:39,2024-08-09 22:10:39,0,
10812,1463,18,alexa,2024-12-01 19:50:40,2024-12-01 20:15:40,1,1995
10813,1131,21,mobile_ios,2024-11-09 07:08:35,2024-11-09 07:14:35,0,
10814,2002,24,mobile_android,2024-07-23 11:37:36,2024-07-23 11:51:36,1,257
10815,1881,15,mobile_ios,2024-04-16 01:42:13,2024-04-16 01:44:13,0,
10816,21,7,mobile_android,2024-06-16 17:44:12,2024-06-16 18:12:12,0,
10817,2304,7,mobile_ios,2024-09-08 08:06:07,2024-09-08 08:47:07,1,1055
10818,1787,1,google_home,2024-02-15 05:52:35,2024-02-15 06:13:35,0,
10819,1730,3,google_home,2024-12-14 22:09:45,2024-12-14 22:36:45,1,1774
10820,322,2,alexa,2024-12-22 03:39:16,2024-12-22 03:49:16,1,895
10821,736,23,mobile_ios,2024-10-24 01:42:00,2024-10-24 01:53:00,0,
10822,2961,3,alexa,2024-07-20 00:53:55,2024-07-20 01:38:55,1,405
10823,2945,18,google_home,2024-12-03 00:03:55,2024-12-03 00:13:55,0,
10824,1333,16,alexa,2024-10-04 23:55:05,2024-10-04 23:59:05,1,891
10825,1217,24,alexa,2024-12-20 08:05:18,2024-12-20 08:12:18,0,
10826,2400,18,mobile_ios,2024-11-22 22:04:30,2024-11-22 22:48:30,0,
10827,1262,22,mobile_ios,2024-11-19 05:11:24,2024-11-19 05:47:24,1,454
10828,1994,18,alexa,2024-11-30 07:23:32,2024-11-30 08:08:32,0,
10829,1935,12,mobile_android,2024-10-26 17:45:50,2024-10-26 17:58:50,1,187
10830,2295,11,mobile_android,2024-06-26 05:56:20,2024-06-26 06:26:20,0,
10831,1296,16,alexa,2024-12-22 17:51:02,2024-12-22 17:56:02,1,351
10832,883,20,google_home,2024-10-04 19:35:54,2024-10-04 19:47:54,0,
10833,1513,5,alexa,2024-11-13 18:30:06,2024-11-13 18:31:06,1,954
10834,1451,9,mobile_android,2024-11-22 20:52:01,2024-11-22 21:00:01,0,
10835,568,3,google_home,2024-11-07 10:50:49,2024-11-07 11:01:49,1,1333
10836,84,23,google_home,2024-10-06 00:40:03,2024-10-06 00:47:03,0,
10837,1840,2,alexa,2024-05-21 05:02:03,2024-05-21 05:07:03,0,
10838,2631,12,google_home,2024-10-24 22:42:42,2024-10-24 22:56:42,0,
10839,1156,15,google_home,2024-12-10 08:19:56,2024-12-10 08:20:56,0,
10840,794,8,google_home,2024-12-11 04:03:01,2024-12-11 04:06:01,0,
10841,522,8,google_home,2024-09-15 00:58:35,2024-09-15 01:08:35,1,196
10842,1410,1,alexa,2024-09-12 01:57:57,2024-09-12 02:05:57,1,699
10843,798,3,alexa,2024-10-10 17:51:29,2024-10-10 18:28:29,1,490
10844,1666,21,google_home,2024-11-16 03:22:10,2024-11-16 03:35:10,1,1427
10845,2368,13,mobile_android,2024-09-07 04:38:28,2024-09-07 04:41:28,0,
10846,328,21,alexa,2024-12-20 11:54:13,2024-12-20 12:23:13,0,
10847,846,8,mobile_ios,2024-08-09 20:20:05,2024-08-09 21:05:05,1,1656
10848,2312,3,alexa,2024-06-02 17:43:25,2024-06-02 17:57:25,0,
10849,1329,7,google_home,2024-09-29 16:38:43,2024-09-29 17:07:43,1,1839
10850,953,20,alexa,2024-06-08 11:50:40,2024-06-08 12:01:40,1,1855
10851,2228,13,alexa,2024-06-28 06:11:15,2024-06-28 06:23:15,1,1363
10852,879,3,mobile_ios,2024-07-08 00:29:07,2024-07-08 00:43:07,0,
10853,2489,21,alexa,2024-08-18 10:50:39,2024-08-18 10:57:39,1,1400
10854,2998,18,mobile_ios,2024-06-11 15:05:42,2024-06-11 15:07:42,0,
10855,363,16,mobile_android,2024-12-31 06:26:33,2024-12-31 06:32:33,0,
10856,937,9,mobile_ios,2024-11-26 14:24:50,2024-11-26 14:33:50,0,
10857,1480,13,alexa,2024-11-10 15:35:36,2024-11-10 16:12:36,1,1942
10858,2134,23,alexa,2024-08-02 20:47:14,2024-08-02 21:32:14,1,882
10859,1718,2,mobile_ios,2024-08-28 12:30:50,2024-08-28 12:32:50,1,1986
10860,115,8,alexa,2024-11-11 01:19:17,2024-11-11 01:34:17,1,1066
10861,163,9,google_home,2024-12-25 22:54:14,2024-12-25 23:00:14,0,
10862,2174,15,mobile_android,2024-11-14 15:12:20,2024-11-14 15:27:20,1,1308
10863,2318,7,mobile_ios,2024-10-11 10:44:15,2024-10-11 10:55:15,1,1491
10864,1428,17,alexa,2024-12-15 16:15:34,2024-12-15 16:30:34,1,960
10865,1497,13,google_home,2024-12-14 18:13:16,2024-12-14 18:15:16,0,
10866,1205,19,google_home,2024-08-11 21:57:56,2024-08-11 22:10:56,0,
10867,1514,12,mobile_ios,2024-12-09 09:03:13,2024-12-09 09:28:13,0,
10868,226,25,alexa,2024-12-27 10:00:57,2024-12-27 10:09:57,0,
10869,1085,23,alexa,2024-12-28 15:09:07,2024-12-28 15:22:07,1,1759
10870,2125,19,alexa,2024-11-04 19:33:28,2024-11-04 19:56:28,1,649
10871,21,23,mobile_android,2024-08-29 15:22:49,2024-08-29 15:32:49,0,
10872,1500,21,mobile_ios,2024-10-23 07:59:40,2024-10-23 08:04:40,1,1400
10873,2132,8,alexa,2024-11-17 01:41:59,2024-11-17 02:19:59,0,
10874,518,5,mobile_ios,2024-01-06 13:23:50,2024-01-06 13:53:50,0,
10875,2124,9,mobile_ios,2024-10-08 08:28:43,2024-10-08 08:30:43,1,1687
10876,90,5,alexa,2024-11-18 10:27:08,2024-11-18 10:37:08,1,1434
10877,2473,22,mobile_ios,2024-06-24 22:20:00,2024-06-24 22:55:00,1,111
10878,461,13,mobile_ios,2024-12-28 20:39:52,2024-12-28 21:02:52,1,134
10879,752,2,alexa,2024-11-23 12:10:30,2024-11-23 12:18:30,0,
10880,2136,5,alexa,2024-12-31 03:35:16,2024-12-31 03:37:16,1,849
10881,2955,7,mobile_ios,2024-11-15 17:26:32,2024-11-15 17:43:32,0,
10882,540,16,mobile_android,2024-12-04 08:43:30,2024-12-04 09:22:30,1,982
10883,1792,1,mobile_android,2024-12-02 20:04:23,2024-12-02 20:24:23,0,
10884,1876,19,google_home,2024-10-28 10:43:40,2024-10-28 10:47:40,0,
10885,1518,15,mobile_ios,2024-11-03 19:26:00,2024-11-03 19:34:00,1,497
10886,502,7,mobile_android,2024-08-28 18:05:39,2024-08-28 18:11:39,1,534
10887,2316,3,google_home,2024-02-26 21:44:21,2024-02-26 21:48:21,0,
10888,1237,20,mobile_ios,2024-09-04 15:14:44,2024-09-04 15:24:44,1,1727
10889,2794,15,alexa,2024-11-20 09:15:23,2024-11-20 09:27:23,0,
10890,2999,21,mobile_ios,2024-11-21 01:20:19,2024-11-21 01:28:19,0,
10891,1715,9,alexa,2024-11-18 09:39:09,2024-11-18 09:44:09,0,
10892,2996,3,google_home,2024-06-01 19:46:36,2024-06-01 19:58:36,0,
10893,299,22,mobile_ios,2024-04-26 16:53:41,2024-04-26 17:34:41,1,1122
10894,1520,23,alexa,2024-12-11 19:15:43,2024-12-11 19:29:43,1,174
10895,494,18,mobile_android,2024-11-01 06:42:00,2024-11-01 06:45:00,1,689
10896,820,13,google_home,2024-12-11 21:20:42,2024-12-11 21:29:42,0,
10897,172,5,mobile_android,2024-06-28 18:09:02,2024-06-28 18:13:02,1,789
10898,2318,16,mobile_ios,2024-12-01 03:49:55,2024-12-01 04:16:55,0,
10899,905,17,google_home,2024-11-16 15:38:18,2024-11-16 15:42:18,0,
10900,2159,2,google_home,2024-11-13 08:19:41,2024-11-13 08:43:41,1,219
10901,877,16,alexa,2024-08-11 18:24:41,2024-08-11 18:27:41,1,1784
10902,2584,16,alexa,2024-10-31 04:55:55,2024-10-31 05:05:55,1,500
10903,1229,9,alexa,2024-11-07 18:34:54,2024-11-07 18:45:54,1,819
10904,1055,21,mobile_ios,2024-11-21 00:00:17,2024-11-21 00:07:17,1,1129
10905,2257,7,mobile_ios,2024-10-12 21:14:59,2024-10-12 21:20:59,0,
10906,1295,18,mobile_android,2024-08-12 04:05:36,2024-08-12 04:35:36,1,1651
10907,2541,16,google_home,2024-11-22 15:31:09,2024-11-22 15:44:09,0,
10908,2799,7,google_home,2024-12-02 12:46:35,2024-12-02 12:47:35,1,142
10909,1608,18,google_home,2024-12-12 07:12:42,2024-12-12 07:21:42,1,272
10910,2680,10,mobile_ios,2024-06-07 23:46:55,2024-06-07 23:56:55,1,141
10911,1831,12,google_home,2024-10-09 13:24:18,2024-10-09 13:39:18,0,
10912,1721,2,alexa,2024-05-10 19:16:50,2024-05-10 19:30:50,1,1279
10913,2516,2,mobile_android,2024-10-29 19:58:44,2024-10-29 20:00:44,1,1666
10914,562,22,mobile_ios,2024-11-04 15:30:56,2024-11-04 15:31:56,0,
10915,1864,15,alexa,2024-10-08 14:05:47,2024-10-08 14:17:47,0,
10916,2788,24,google_home,2024-09-27 01:04:07,2024-09-27 01:26:07,1,1019
10917,1277,12,google_home,2024-10-20 20:31:54,2024-10-20 20:33:54,0,
10918,515,24,alexa,2024-11-17 04:00:24,2024-11-17 04:38:24,1,961
10919,566,12,mobile_android,2024-03-15 00:45:17,2024-03-15 00:50:17,0,
10920,2308,14,mobile_ios,2024-05-29 14:24:45,2024-05-29 14:29:45,0,
10921,1285,1,mobile_android,2024-11-22 03:06:27,2024-11-22 03:11:27,1,1242
10922,49,18,alexa,2024-09-12 09:34:05,2024-09-12 09:38:05,1,693
10923,2061,21,mobile_android,2024-06-30 13:54:16,2024-06-30 13:56:16,1,1753
10924,342,16,alexa,2024-07-14 06:41:59,2024-07-14 06:52:59,0,
10925,2631,12,google_home,2024-11-08 18:54:53,2024-11-08 19:24:53,0,
10926,562,8,mobile_ios,2024-11-24 16:56:48,2024-11-24 16:57:48,1,1466
10927,1223,21,mobile_ios,2024-10-03 16:21:19,2024-10-03 16:45:19,0,
10928,1960,20,google_home,2024-11-13 16:54:46,2024-11-13 17:04:46,1,342
10929,2720,25,mobile_ios,2024-10-09 01:36:57,2024-10-09 01:39:57,0,
10930,277,17,mobile_ios,2024-07-20 22:55:02,2024-07-20 23:07:02,0,
10931,2205,14,mobile_ios,2024-10-12 05:45:38,2024-10-12 06:12:38,1,293
10932,1578,12,alexa,2024-02-12 11:04:23,2024-02-12 11:12:23,1,994
10933,655,24,mobile_android,2024-06-04 19:12:42,2024-06-04 19:27:42,0,
10934,1946,5,mobile_ios,2024-12-07 05:44:07,2024-12-07 06:03:07,0,
10935,758,9,mobile_android,2024-02-21 13:57:58,2024-02-21 14:00:58,0,
10936,2273,9,google_home,2024-12-02 08:24:22,2024-12-02 08:29:22,0,
10937,1930,25,mobile_ios,2024-09-13 21:27:00,2024-09-13 21:28:00,1,1116
10938,2234,20,mobile_ios,2024-07-18 23:55:41,2024-07-18 23:57:41,1,291
10939,974,16,alexa,2024-09-17 01:32:31,2024-09-17 01:40:31,1,1866
10940,205,20,google_home,2024-10-07 16:06:01,2024-10-07 16:13:01,1,692
10941,1995,12,alexa,2024-11-19 08:31:18,2024-11-19 08:56:18,1,1137
10942,512,4,google_home,2024-07-13 17:51:49,2024-07-13 17:55:49,1,618
10943,995,8,alexa,2024-04-27 05:57:10,2024-04-27 05:59:10,1,392
10944,1319,23,google_home,2024-12-19 03:29:06,2024-12-19 03:34:06,0,
10945,2054,3,google_home,2024-12-07 12:45:32,2024-12-07 12:49:32,1,1611
10946,157,20,google_home,2024-05-01 05:10:49,2024-05-01 05:11:49,1,1202
10947,2636,19,alexa,2024-12-18 15:24:36,2024-12-18 15:36:36,1,709
10948,2100,8,alexa,2024-06-24 12:14:15,2024-06-24 12:15:15,0,
10949,2838,20,mobile_ios,2024-04-13 04:40:04,2024-04-13 04:48:04,1,746
10950,2725,3,mobile_android,2024-10-09 01:34:42,2024-10-09 01:35:42,0,
10951,2465,16,alexa,2024-12-21 06:14:06,2024-12-21 06:32:06,1,1753
10952,2916,4,mobile_ios,2024-12-22 21:25:07,2024-12-22 21:36:07,0,
10953,283,2,mobile_ios,2024-11-16 16:17:46,2024-11-16 16:32:46,1,1247
10954,2704,24,mobile_ios,2024-06-04 20:56:08,2024-06-04 21:12:08,0,
10955,2959,7,mobile_android,2024-12-31 14:44:04,2024-12-31 14:49:04,0,
10956,634,4,alexa,2024-10-03 13:01:08,2024-10-03 13:10:08,1,794
10957,236,13,mobile_ios,2024-08-27 06:22:27,2024-08-27 06:24:27,0,
10958,2881,2,google_home,2024-09-02 17:55:35,2024-09-02 18:00:35,1,755
10959,2110,22,alexa,2024-09-06 15:24:10,2024-09-06 15:42:10,0,
10960,2485,12,google_home,2024-06-15 19:59:02,2024-06-15 20:02:02,1,1143
10961,953,25,alexa,2024-08-23 10:25:56,2024-08-23 10:40:56,1,1250
10962,2924,7,alexa,2024-12-01 19:06:11,2024-12-01 19:13:11,0,
10963,543,21,mobile_ios,2024-12-01 16:58:00,2024-12-01 17:11:00,0,
10964,1802,1,mobile_android,2024-10-18 10:22:57,2024-10-18 10:29:57,1,1773
10965,1174,12,mobile_android,2024-12-27 00:43:58,2024-12-27 00:58:58,0,
10966,727,8,alexa,2024-08-16 17:39:00,2024-08-16 18:09:00,1,940
10967,883,15,google_home,2024-10-12 02:43:54,2024-10-12 02:57:54,1,221
10968,2136,21,alexa,2024-12-01 09:08:08,2024-12-01 09:26:08,1,561
10969,2104,20,alexa,2024-08-10 09:05:48,2024-08-10 09:08:48,1,936
10970,969,8,mobile_ios,2024-11-07 08:11:46,2024-11-07 08:18:46,0,
10971,1762,12,mobile_android,2024-12-21 04:32:06,2024-12-21 04:33:06,0,
10972,1454,19,mobile_ios,2024-11-26 22:35:20,2024-11-26 22:48:20,0,
10973,837,3,mobile_ios,2024-11-22 11:43:55,2024-11-22 11:58:55,1,1649
10974,835,8,google_home,2024-12-08 05:31:56,2024-12-08 06:13:56,1,1562
10975,2296,15,google_home,2024-06-26 03:07:33,2024-06-26 03:13:33,0,
10976,960,13,alexa,2024-08-11 14:35:16,2024-08-11 14:43:16,1,314
10977,2278,9,mobile_android,2024-09-08 23:21:54,2024-09-08 23:34:54,0,
10978,1336,18,alexa,2024-09-27 08:34:11,2024-09-27 08:55:11,0,
10979,1523,25,alexa,2024-12-30 23:25:54,2024-12-30 23:30:54,0,
10980,2326,2,alexa,2024-09-16 21:58:26,2024-09-16 22:12:26,1,1066
10981,2869,21,mobile_android,2024-11-26 09:06:36,2024-11-26 09:18:36,1,1239
10982,1383,15,mobile_ios,2024-12-12 12:25:38,2024-12-12 12:37:38,1,1765
10983,2266,16,alexa,2024-10-23 20:17:06,2024-10-23 20:22:06,1,1607
10984,319,20,alexa,2024-05-14 22:51:05,2024-05-14 22:55:05,0,
10985,935,22,google_home,2024-06-07 21:01:17,2024-06-07 21:15:17,1,401
10986,2154,18,mobile_ios,2024-10-04 10:35:20,2024-10-04 10:46:20,1,1973
10987,2997,18,google_home,2024-10-22 07:40:34,2024-10-22 08:11:34,0,
10988,115,17,alexa,2024-10-29 15:24:16,2024-10-29 15:32:16,0,
10989,1488,7,mobile_ios,2024-07-13 09:56:32,2024-07-13 09:59:32,1,968
10990,610,12,alexa,2024-10-13 04:09:55,2024-10-13 04:15:55,1,286
10991,431,3,mobile_android,2024-07-18 17:53:00,2024-07-18 18:04:00,0,
10992,746,19,mobile_android,2024-07-06 06:45:32,2024-07-06 07:22:32,0,
10993,2376,25,google_home,2024-06-08 20:28:46,2024-06-08 20:34:46,0,
10994,2410,23,alexa,2024-11-30 18:29:45,2024-11-30 18:42:45,0,
10995,322,23,alexa,2024-11-29 13:51:30,2024-11-29 13:56:30,1,704
10996,2409,15,google_home,2024-12-30 21:00:38,2024-12-30 21:03:38,1,1173
10997,2681,9,mobile_ios,2024-10-07 18:02:25,2024-10-07 18:17:25,0,
10998,1595,4,alexa,2024-03-02 22:39:36,2024-03-02 23:03:36,1,1095
10999,1994,14,alexa,2024-11-06 00:18:31,2024-11-06 00:33:31,1,387
11000,339,21,mobile_android,2024-12-25 04:36:17,2024-12-25 05:00:17,1,1851
11001,466,25,google_home,2024-08-20 13:32:42,2024-08-20 13:46:42,1,1476
11002,191,7,google_home,2024-11-16 02:24:06,2024-11-16 02:54:06,0,
11003,1533,18,mobile_ios,2024-10-05 15:18:58,2024-10-05 15:23:58,1,1792
11004,2841,5,google_home,2024-09-15 04:03:08,2024-09-15 04:18:08,0,
11005,1085,8,alexa,2024-08-15 09:22:57,2024-08-15 09:24:57,1,1449
11006,2748,24,alexa,2024-10-16 04:48:53,2024-10-16 04:49:53,0,
11007,494,8,mobile_android,2024-09-22 02:06:45,2024-09-22 02:18:45,0,
11008,654,15,google_home,2024-11-15 08:13:59,2024-11-15 08:26:59,0,
11009,2757,9,alexa,2024-10-21 17:32:09,2024-10-21 17:46:09,0,
11010,1007,3,alexa,2024-05-28 21:32:46,2024-05-28 21:41:46,0,
11011,2942,2,google_home,2024-11-27 23:38:23,2024-11-27 23:43:23,0,
11012,2106,21,alexa,2024-11-03 21:38:27,2024-11-03 21:48:27,0,
11013,1838,20,alexa,2024-11-29 11:55:42,2024-11-29 12:10:42,1,1736
11014,1076,13,mobile_android,2024-10-09 08:19:25,2024-10-09 08:39:25,0,
11015,2865,8,google_home,2024-11-22 19:06:55,2024-11-22 19:21:55,0,
11016,934,7,mobile_ios,2024-10-16 19:21:26,2024-10-16 19:35:26,0,
11017,2050,9,alexa,2024-06-01 09:26:37,2024-06-01 09:36:37,0,
11018,1076,21,mobile_android,2024-11-07 03:53:52,2024-11-07 04:31:52,1,1889
11019,2867,20,alexa,2024-12-09 02:54:42,2024-12-09 03:31:42,0,
11020,2598,13,mobile_ios,2024-10-12 14:34:54,2024-10-12 14:36:54,0,
11021,2823,20,mobile_android,2024-10-21 10:53:33,2024-10-21 11:08:33,1,1631
11022,754,4,alexa,2024-08-20 08:53:11,2024-08-20 08:58:11,1,828
11023,1663,8,alexa,2024-09-24 00:21:59,2024-09-24 00:46:59,0,
11024,346,15,google_home,2024-12-09 17:03:31,2024-12-09 17:21:31,1,1362
11025,2096,21,alexa,2024-10-14 22:54:33,2024-10-14 23:00:33,1,935
11026,2524,9,alexa,2024-09-02 14:56:08,2024-09-02 15:20:08,1,326
11027,709,7,mobile_ios,2024-12-27 10:49:30,2024-12-27 10:55:30,0,
11028,1471,19,alexa,2024-05-23 20:51:58,2024-05-23 20:56:58,0,
11029,360,9,google_home,2024-08-08 02:29:28,2024-08-08 02:34:28,0,
11030,1192,2,mobile_ios,2024-08-26 22:02:04,2024-08-26 22:07:04,0,
11031,1008,21,mobile_ios,2024-12-20 13:03:38,2024-12-20 13:13:38,0,
11032,1899,11,mobile_ios,2024-10-14 10:33:52,2024-10-14 11:17:52,1,1734
11033,704,12,google_home,2024-08-27 17:00:21,2024-08-27 17:25:21,1,1662
11034,417,12,mobile_ios,2024-10-12 09:26:20,2024-10-12 09:32:20,1,666
11035,1868,11,google_home,2024-09-28 14:50:07,2024-09-28 14:57:07,0,
11036,2266,20,alexa,2024-03-01 09:08:13,2024-03-01 09:13:13,1,1360
11037,2382,15,google_home,2024-08-11 07:34:38,2024-08-11 07:49:38,1,417
11038,766,12,mobile_ios,2024-10-01 08:32:00,2024-10-01 08:37:00,0,
11039,2729,21,mobile_android,2024-12-23 16:53:45,2024-12-23 17:05:45,1,245
11040,2660,9,mobile_android,2024-09-11 06:32:27,2024-09-11 06:42:27,1,431
11041,430,18,alexa,2024-06-28 16:44:45,2024-06-28 16:59:45,1,1088
11042,1220,9,google_home,2024-12-18 01:40:15,2024-12-18 01:45:15,1,1908
11043,1243,23,alexa,2024-11-07 09:16:42,2024-11-07 09:24:42,0,
11044,75,3,mobile_android,2024-10-26 18:11:04,2024-10-26 18:15:04,0,
11045,1304,15,mobile_android,2024-09-18 22:47:55,2024-09-18 23:01:55,1,1201
11046,271,2,google_home,2024-10-29 12:04:45,2024-10-29 12:31:45,1,548
11047,1140,21,mobile_ios,2024-11-04 19:47:54,2024-11-04 19:54:54,1,271
11048,709,18,mobile_ios,2024-09-19 15:07:59,2024-09-19 15:16:59,0,
11049,2920,21,alexa,2024-12-04 07:37:42,2024-12-04 07:54:42,1,707
11050,463,23,mobile_android,2024-06-29 05:57:26,2024-06-29 06:32:26,0,
11051,1734,8,google_home,2024-05-23 15:59:20,2024-05-23 16:09:20,1,1169
11052,1296,15,alexa,2024-12-05 14:18:12,2024-12-05 14:53:12,1,558
11053,2387,21,alexa,2024-08-09 14:15:20,2024-08-09 14:20:20,0,
11054,1082,15,mobile_android,2024-10-26 08:47:32,2024-10-26 09:13:32,1,497
11055,2775,8,mobile_ios,2024-02-06 02:38:55,2024-02-06 02:44:55,0,
11056,2796,13,google_home,2024-11-15 14:54:32,2024-11-15 14:59:32,1,1809
11057,610,15,alexa,2024-11-13 09:12:15,2024-11-13 09:25:15,0,
11058,936,11,google_home,2024-10-25 23:41:44,2024-10-25 23:47:44,0,
11059,2485,1,google_home,2024-05-14 03:48:57,2024-05-14 04:27:57,1,1634
11060,2048,3,google_home,2024-07-21 04:09:00,2024-07-21 04:52:00,1,1688
11061,2278,8,mobile_android,2024-05-18 03:26:13,2024-05-18 03:46:13,0,
11062,666,13,google_home,2024-12-22 01:37:49,2024-12-22 01:46:49,1,1077
11063,1503,8,alexa,2024-05-24 21:48:55,2024-05-24 21:53:55,1,1025
11064,2753,8,alexa,2024-08-31 13:09:24,2024-08-31 13:29:24,1,818
11065,328,4,alexa,2024-12-03 21:12:34,2024-12-03 21:36:34,1,391
11066,837,13,mobile_ios,2024-12-27 12:59:13,2024-12-27 13:03:13,0,
11067,1140,9,mobile_ios,2024-11-29 02:00:21,2024-11-29 02:19:21,0,
11068,2008,8,mobile_ios,2024-04-03 16:29:45,2024-04-03 16:39:45,0,
11069,2959,8,mobile_android,2024-12-24 09:27:30,2024-12-24 09:30:30,0,
11070,2664,25,mobile_ios,2024-11-11 00:27:09,2024-11-11 00:39:09,1,666
11071,595,2,mobile_ios,2024-08-05 15:18:50,2024-08-05 15:29:50,0,
11072,2061,9,mobile_android,2024-07-11 13:10:00,2024-07-11 13:11:00,0,
11073,2331,15,alexa,2024-04-02 02:13:13,2024-04-02 02:22:13,0,
11074,2066,21,alexa,2024-10-16 13:30:22,2024-10-16 13:55:22,0,
11075,1092,25,mobile_ios,2024-11-30 17:23:10,2024-11-30 17:28:10,0,
11076,241,25,google_home,2024-06-20 05:12:58,2024-06-20 05:19:58,0,
11077,518,6,mobile_ios,2024-10-31 03:17:34,2024-10-31 03:31:34,0,
11078,2251,1,google_home,2024-12-26 01:41:30,2024-12-26 01:58:30,0,
11079,172,20,mobile_android,2024-04-21 16:01:37,2024-04-21 16:17:37,1,619
11080,2358,13,mobile_ios,2024-11-12 11:39:48,2024-11-12 11:44:48,0,
11081,2228,2,alexa,2024-09-19 11:36:09,2024-09-19 11:37:09,0,
11082,2870,16,alexa,2024-12-02 20:07:13,2024-12-02 20:20:13,0,
11083,1459,15,alexa,2024-04-28 10:09:48,2024-04-28 10:14:48,0,
11084,779,3,mobile_ios,2024-11-24 02:07:16,2024-11-24 02:10:16,0,
11085,924,1,google_home,2024-12-28 03:20:04,2024-12-28 03:50:04,0,
11086,417,20,mobile_ios,2024-12-08 05:16:50,2024-12-08 05:44:50,1,387
11087,1251,7,mobile_android,2024-10-28 06:15:08,2024-10-28 06:28:08,1,445
11088,2412,13,google_home,2024-12-03 10:10:20,2024-12-03 10:15:20,1,594
11089,326,21,mobile_ios,2024-12-04 21:00:32,2024-12-04 21:10:32,0,
11090,969,8,mobile_ios,2024-12-21 09:12:51,2024-12-21 09:17:51,0,
11091,1648,25,google_home,2024-11-22 15:13:10,2024-11-22 15:58:10,1,1172
11092,2076,13,google_home,2024-09-12 09:55:34,2024-09-12 10:05:34,1,1192
11093,2117,19,mobile_android,2024-10-12 19:43:19,2024-10-12 20:17:19,1,190
11094,836,15,alexa,2024-11-14 06:26:36,2024-11-14 06:41:36,0,
11095,2577,14,alexa,2024-07-02 14:35:28,2024-07-02 14:44:28,0,
11096,2298,4,mobile_ios,2024-09-08 21:45:52,2024-09-08 21:48:52,0,
11097,1939,9,alexa,2024-12-30 03:02:48,2024-12-30 03:39:48,1,1398
