impression_id,campaign_id,user_id,neighborhood_id,ad_type,ad_placement,device_type,is_viewable,view_duration_seconds,session_id,created_at
9301,6,4067,30,Local Deal,Story,Mobile,True,6,a0082d91,2025-04-12 15:22:57
9302,123,4846,27,Local Deal,Search Results,Mobile,True,2,909d07a7,2025-03-13 08:54:54
9303,69,4354,26,Video,Search Results,Tablet,True,0,4e39871b,2025-10-02 17:42:42
9304,87,1281,8,Video,Story,Mobile,True,1,55c50852,2025-03-13 06:18:21
9305,96,167,7,Local Deal,Feed,Desktop,True,1,62c7e767,2025-09-16 10:54:21
9306,18,3595,13,Display,Story,Desktop,True,2,2ea0c0bd,2025-05-06 19:34:11
9307,199,1141,40,Display,Search Results,Mobile,True,20,dc801ad2,2025-04-16 09:10:56
9308,120,4633,34,Display,Right Rail,Desktop,True,9,dbc25c0c,2025-03-24 08:17:36
9309,137,2993,40,Video,Search Results,Desktop,True,1,8dbe10e8,2025-02-03 19:10:20
9310,197,1673,14,Local Deal,Notification,Mobile,True,26,8ee79ceb,2025-06-29 11:58:07
9311,145,427,35,Video,Story,Mobile,True,7,dd87f933,2025-06-26 09:20:00
9312,123,290,15,Local Deal,Story,Mobile,True,10,7d006d9c,2025-03-17 09:35:29
9313,113,1577,47,Sponsored Post,Search Results,Desktop,True,6,9577af0e,2025-06-25 06:44:10
9314,165,1050,35,Native,Story,Tablet,True,1,dd5327e4,2025-06-21 08:37:19
9315,74,4441,17,Sponsored Post,Notification,Desktop,True,1,4a9e18fa,2025-06-26 15:06:23
9316,59,3326,3,Native,Notification,Mobile,True,5,9e67325a,2025-01-09 12:33:48
9317,147,4714,12,Video,Story,Desktop,True,8,e644a1fe,2025-04-15 20:17:57
9318,71,4782,34,Display,Notification,Desktop,True,2,c884c413,2025-07-07 08:34:57
9319,81,267,38,Native,Right Rail,Desktop,True,2,8e5c4995,2025-04-21 08:01:44
9320,56,1089,17,Native,Feed,Mobile,True,9,65fec3b4,2025-01-28 08:11:39
9321,169,9,44,Native,Story,Tablet,True,6,ffb547f6,2025-03-10 20:41:42
9322,3,4933,33,Local Deal,Feed,Desktop,True,9,df8b7e63,2025-05-15 17:12:42
9323,140,927,39,Native,Story,Tablet,True,8,3888a9ac,2025-02-15 21:07:16
9324,143,3386,16,Display,Story,Desktop,True,9,109415d1,2025-06-27 13:16:08
9325,28,3321,3,Sponsored Post,Right Rail,Desktop,True,1,5b27b7ea,2025-10-24 14:10:52
9326,143,2398,19,Display,Story,Desktop,True,0,819e6147,2025-07-19 18:28:13
9327,39,3274,30,Display,Notification,Desktop,True,50,1371126e,2025-05-17 22:36:38
9328,124,4525,34,Native,Story,Mobile,False,0,f25966d6,2025-08-11 08:52:45
9329,68,4562,35,Display,Search Results,Desktop,True,1,ebe7faad,2025-06-13 09:35:19
9330,38,1536,21,Video,Right Rail,Desktop,True,10,96719d02,2025-03-31 09:52:02
9331,142,2701,35,Display,Search Results,Tablet,True,0,3f050787,2025-02-04 20:45:07
9332,5,2324,7,Display,Feed,Tablet,True,23,6d6ece60,2025-09-06 07:31:51
9333,95,4286,20,Native,Feed,Desktop,True,0,eb931392,2025-06-09 18:47:53
9334,154,4245,6,Display,Feed,Desktop,True,2,00ca6ae4,2025-08-14 17:36:53
9335,51,3093,14,Native,Search Results,Tablet,True,0,fc04461f,2025-09-10 09:55:51
9336,175,4406,9,Display,Search Results,Tablet,False,0,e5d2af30,2025-01-28 06:21:27
9337,42,4246,13,Local Deal,Story,Tablet,True,8,89d4b0a3,2025-04-02 07:37:52
9338,30,1462,42,Sponsored Post,Right Rail,Mobile,True,1,aab6ca8e,2025-02-19 11:41:03
9339,74,838,36,Sponsored Post,Feed,Mobile,True,1,a3ab41ab,2025-07-02 10:07:52
9340,99,3909,27,Local Deal,Feed,Tablet,True,3,1e23ea03,2025-01-16 13:41:38
9341,123,61,1,Local Deal,Search Results,Desktop,True,2,f33b4fe0,2025-03-20 21:53:42
9342,40,2205,39,Video,Story,Desktop,True,8,87c94788,2025-06-09 22:37:00
9343,178,4430,7,Local Deal,Search Results,Mobile,True,7,dc6cb16c,2025-05-29 10:06:08
9344,8,57,15,Local Deal,Feed,Tablet,True,2,048e0b2f,2025-03-01 11:01:12
9345,13,178,37,Local Deal,Feed,Mobile,True,5,afc73803,2025-01-29 08:37:30
9346,128,3841,40,Local Deal,Feed,Tablet,True,5,0f852b97,2025-03-11 20:53:34
9347,39,4075,46,Display,Search Results,Mobile,False,9,f67ec16e,2025-05-21 17:35:33
9348,77,102,31,Display,Feed,Mobile,True,9,1ac21853,2025-10-18 01:47:28
9349,27,335,7,Video,Search Results,Mobile,True,22,c3086e19,2025-02-26 12:03:27
9350,75,3247,11,Native,Right Rail,Desktop,True,3,fbecc646,2025-06-24 02:37:57
9351,43,1195,41,Sponsored Post,Search Results,Mobile,True,6,0fa019e4,2025-08-02 05:38:19
9352,94,4011,37,Display,Notification,Tablet,True,0,6e5a9c63,2025-01-17 09:05:53
9353,172,731,34,Video,Notification,Tablet,True,7,26e5277f,2025-09-29 21:03:43
9354,21,448,32,Video,Search Results,Mobile,True,5,861b7090,2025-07-31 11:09:45
9355,14,3526,18,Native,Right Rail,Desktop,True,7,45dcfa6f,2025-02-25 14:36:52
9356,65,1806,17,Display,Notification,Desktop,True,3,f830e393,2025-09-17 15:24:56
9357,6,2191,5,Local Deal,Search Results,Mobile,True,0,a287c8e1,2025-04-24 07:57:20
9358,98,805,41,Video,Story,Tablet,True,0,fdc3b21c,2025-09-08 19:49:15
9359,58,4439,28,Display,Search Results,Desktop,False,6,5492d5c4,2025-05-26 10:35:25
9360,95,78,10,Native,Right Rail,Tablet,False,25,795bc288,2025-06-02 17:32:05
9361,132,4514,26,Sponsored Post,Right Rail,Mobile,True,4,07d7ca6f,2025-07-13 08:23:03
9362,161,168,17,Video,Search Results,Mobile,True,4,56316e82,2025-07-24 07:53:26
9363,11,1732,40,Display,Notification,Tablet,True,1,e794e66f,2025-09-13 10:07:51
9364,168,4094,16,Native,Story,Mobile,True,7,c384b79a,2025-09-28 09:44:13
9365,3,1437,2,Local Deal,Right Rail,Tablet,True,3,fc589e90,2025-04-25 22:41:42
9366,27,1023,13,Video,Feed,Mobile,True,1,4ed79296,2025-02-24 14:27:50
9367,163,2487,26,Sponsored Post,Right Rail,Desktop,True,10,ddee6a13,2025-09-23 08:06:39
9368,184,1847,35,Local Deal,Feed,Mobile,True,54,33e84c0c,2025-05-13 09:07:57
9369,141,3972,48,Native,Story,Tablet,True,2,60f51c17,2025-03-03 18:33:26
9370,20,363,39,Sponsored Post,Feed,Tablet,True,0,af9386d5,2025-06-28 21:00:49
9371,38,2599,25,Video,Feed,Mobile,True,10,3af1b71a,2025-04-04 19:33:11
9372,141,4359,2,Native,Story,Desktop,False,1,32b33da5,2025-03-01 19:24:00
9373,92,2412,23,Display,Feed,Tablet,True,8,8ab4e53c,2025-07-17 09:36:46
9374,144,3025,21,Display,Story,Mobile,True,10,10df5198,2025-04-21 12:36:25
9375,18,4334,10,Display,Search Results,Desktop,False,7,df4931d6,2025-06-13 12:37:08
9376,76,1609,20,Sponsored Post,Search Results,Tablet,True,0,0d1bc829,2025-07-20 20:53:44
9377,36,2996,8,Video,Notification,Tablet,True,2,1c6a24c4,2025-08-17 20:55:24
9378,101,3722,21,Sponsored Post,Right Rail,Tablet,True,8,205a344c,2025-04-22 18:19:00
9379,158,3323,29,Video,Story,Desktop,False,54,32512c65,2025-05-26 09:33:40
9380,67,3917,28,Video,Story,Mobile,True,38,e43317e5,2025-06-27 05:36:26
9381,19,3109,10,Display,Right Rail,Mobile,True,0,9fbbd292,2025-07-04 21:45:12
9382,117,1486,24,Local Deal,Right Rail,Tablet,True,4,5a0dce04,2025-07-31 02:17:50
9383,4,2713,35,Display,Story,Mobile,True,2,3f6aba6f,2025-06-22 12:08:28
9384,159,1572,2,Display,Right Rail,Tablet,True,37,1c343a6d,2025-08-10 07:21:20
9385,146,3425,43,Display,Story,Mobile,False,4,7e2aaee1,2025-07-08 18:07:42
9386,174,2581,29,Sponsored Post,Notification,Mobile,True,1,2fbf5a31,2025-09-19 10:56:18
9387,91,2012,19,Display,Feed,Mobile,True,4,26dfb910,2025-08-11 18:34:48
9388,144,9,44,Display,Feed,Tablet,True,5,b2f7d42a,2025-05-05 09:32:13
9389,163,909,12,Sponsored Post,Notification,Tablet,True,3,fc154df1,2025-09-07 19:30:48
9390,171,1798,30,Local Deal,Story,Tablet,False,3,1f769e06,2025-05-11 19:00:11
9391,76,141,36,Sponsored Post,Story,Tablet,False,0,2fcbcfa0,2025-07-12 01:27:22
9392,131,2191,5,Local Deal,Feed,Mobile,True,10,b83ab5a1,2025-07-26 08:31:41
9393,75,701,14,Native,Search Results,Tablet,True,36,4e650f63,2025-07-16 06:51:19
9394,180,471,46,Video,Story,Desktop,True,0,e665ec66,2025-04-12 20:20:57
9395,52,608,28,Sponsored Post,Feed,Mobile,False,3,8a4bf19b,2025-03-02 08:32:16
9396,13,3479,39,Local Deal,Search Results,Desktop,True,0,8ce305cb,2025-02-02 20:47:36
9397,153,4572,47,Native,Feed,Mobile,False,2,68d06d92,2025-08-31 20:52:50
9398,140,1554,43,Native,Notification,Tablet,True,10,93fafb25,2025-02-16 16:28:11
9399,124,1821,43,Native,Right Rail,Tablet,True,3,a244b4d9,2025-08-09 08:22:27
9400,26,2928,9,Video,Search Results,Mobile,True,21,7b20f925,2025-04-30 16:21:43
9401,109,4870,9,Video,Story,Tablet,True,30,e1a25898,2025-02-23 07:37:00
9402,181,2571,41,Local Deal,Notification,Desktop,True,14,3bf8e3af,2025-01-31 07:50:20
9403,88,4933,33,Native,Right Rail,Desktop,False,47,316828ce,2025-09-16 21:26:41
9404,12,3209,49,Video,Right Rail,Tablet,True,0,3c3f7cd7,2025-05-08 11:12:19
9405,191,1591,13,Local Deal,Story,Tablet,True,18,17120661,2025-09-05 22:39:07
9406,13,2647,1,Local Deal,Story,Mobile,True,1,cdf7eca7,2025-01-13 08:38:28
9407,10,4743,3,Sponsored Post,Search Results,Mobile,True,4,316f2adf,2025-09-27 16:09:25
9408,82,2613,37,Local Deal,Notification,Tablet,True,2,190e94b4,2025-09-25 21:31:32
9409,1,2329,13,Local Deal,Feed,Mobile,True,1,6cdc432e,2025-03-22 22:43:33
9410,184,1631,3,Local Deal,Right Rail,Mobile,True,42,1441ca58,2025-05-15 09:35:42
9411,46,887,46,Video,Feed,Desktop,True,7,eb8722f7,2025-08-20 08:02:44
9412,96,3157,9,Local Deal,Search Results,Tablet,True,12,f6aea441,2025-09-26 21:06:38
9413,105,355,45,Display,Search Results,Desktop,True,25,3dcddaf7,2025-07-05 00:16:00
9414,38,30,34,Video,Right Rail,Desktop,True,3,886ab5dc,2025-04-02 20:56:36
9415,171,461,4,Local Deal,Right Rail,Desktop,False,2,3156193e,2025-03-29 19:46:54
9416,197,3554,44,Local Deal,Notification,Tablet,True,6,fe1dfa4a,2025-05-27 18:45:37
9417,133,497,6,Native,Notification,Desktop,True,2,5b813508,2025-02-10 10:32:51
9418,81,4828,43,Native,Search Results,Tablet,True,3,a8f35e98,2025-04-06 19:35:23
9419,104,4925,30,Sponsored Post,Notification,Desktop,True,3,db3fac77,2025-03-24 18:06:42
9420,77,4495,29,Display,Search Results,Mobile,True,1,372018c6,2025-09-26 08:40:36
9421,44,3267,5,Display,Feed,Desktop,True,8,98430845,2025-07-22 15:15:26
9422,28,2690,29,Sponsored Post,Right Rail,Mobile,True,0,b03a96c0,2025-10-23 08:19:44
9423,199,2609,28,Display,Story,Tablet,True,1,79723d6e,2025-03-23 03:34:03
9424,185,1505,15,Native,Notification,Desktop,True,9,130d7e10,2025-04-03 17:37:18
9425,196,600,46,Display,Story,Tablet,True,10,842f0d95,2025-08-02 20:16:52
9426,92,1578,33,Display,Feed,Mobile,True,4,e491f860,2025-07-18 07:29:40
9427,72,3536,23,Local Deal,Feed,Mobile,True,16,67cf384a,2025-04-21 08:29:09
9428,83,432,49,Display,Right Rail,Mobile,True,25,f1cf2534,2025-06-26 09:26:21
9429,141,3570,39,Native,Search Results,Desktop,True,25,6b72b2c1,2025-03-07 09:46:13
9430,171,3214,39,Local Deal,Notification,Mobile,True,5,247beef7,2025-03-07 08:22:33
9431,34,2755,6,Video,Right Rail,Mobile,True,48,d1d547c4,2025-05-29 20:56:36
9432,113,1651,44,Sponsored Post,Notification,Mobile,True,2,e18e06f6,2025-05-10 19:46:42
9433,141,419,8,Native,Story,Desktop,True,5,251f10d2,2025-03-04 20:31:01
9434,75,933,46,Native,Search Results,Desktop,True,6,37fe827c,2025-06-22 13:19:55
9435,190,3513,36,Display,Story,Mobile,True,1,051d5a12,2025-06-21 23:05:46
9436,174,3282,43,Sponsored Post,Right Rail,Desktop,True,2,04ecd697,2025-09-17 11:05:40
9437,13,4927,31,Local Deal,Search Results,Desktop,True,6,0e670e94,2025-01-06 20:27:52
9438,127,3270,21,Display,Search Results,Mobile,True,7,4b6ec2c9,2025-10-02 08:26:55
9439,160,2429,23,Display,Feed,Desktop,True,1,cf1e3bd9,2025-07-08 21:40:59
9440,145,2960,41,Video,Search Results,Mobile,True,7,5624bcbc,2025-06-25 00:45:06
9441,72,4175,9,Local Deal,Story,Mobile,True,1,8941a31d,2025-04-06 19:30:44
9442,2,3528,28,Native,Feed,Mobile,True,2,96698f37,2025-01-19 21:48:12
9443,47,1357,1,Local Deal,Feed,Mobile,True,0,c91155eb,2025-09-16 20:30:56
9444,5,2043,43,Display,Search Results,Mobile,True,21,6d0f5bd1,2025-09-10 08:25:52
9445,198,4602,9,Sponsored Post,Right Rail,Mobile,True,7,de457872,2025-01-30 20:52:00
9446,84,4350,8,Local Deal,Search Results,Desktop,True,9,fa7facd6,2025-06-28 17:31:45
9447,66,1829,35,Sponsored Post,Notification,Tablet,True,1,784e6efe,2025-03-13 20:25:02
9448,63,1374,18,Display,Feed,Mobile,True,31,a30a3a38,2025-07-28 09:13:59
9449,69,4445,34,Video,Right Rail,Tablet,True,5,5d15fa8e,2025-10-08 19:25:07
9450,95,1713,20,Native,Notification,Tablet,False,2,43212a65,2025-06-08 17:58:33
9451,191,4926,50,Local Deal,Notification,Tablet,False,10,16240f8b,2025-07-18 16:54:03
9452,119,4957,14,Native,Notification,Tablet,True,42,d86b63eb,2025-03-16 20:57:11
9453,46,3485,43,Video,Notification,Mobile,True,2,cb68c88b,2025-08-18 18:44:51
9454,126,350,30,Video,Right Rail,Tablet,True,1,facd8b79,2025-09-27 18:47:01
9455,199,4992,5,Display,Notification,Desktop,True,59,0ab9a28d,2025-03-12 17:54:20
9456,65,4956,22,Display,Story,Mobile,True,16,77ab7fff,2025-09-14 03:45:14
9457,171,1657,33,Local Deal,Notification,Mobile,True,4,7cd32789,2025-05-10 14:39:06
9458,50,2693,27,Display,Notification,Mobile,True,8,064d3128,2025-03-26 14:17:23
9459,115,4754,4,Native,Notification,Desktop,True,0,949914f1,2025-02-22 14:59:26
9460,98,4906,2,Video,Notification,Mobile,False,3,855210c9,2025-08-29 17:15:48
9461,19,696,1,Display,Feed,Desktop,True,1,aaf34721,2025-07-22 11:49:05
9462,32,3415,22,Local Deal,Notification,Tablet,False,10,10dfc979,2025-08-08 08:07:23
9463,39,2592,41,Display,Notification,Mobile,False,1,3e528006,2025-05-21 20:59:47
9464,144,2643,46,Display,Story,Mobile,False,19,b6c54072,2025-05-09 02:47:01
9465,178,3774,43,Local Deal,Search Results,Mobile,True,10,8c143cd5,2025-05-30 09:22:53
9466,22,4573,46,Video,Right Rail,Desktop,False,7,802f57db,2025-07-19 03:44:48
9467,111,1819,26,Native,Right Rail,Desktop,True,6,a0c3e18a,2025-06-25 18:24:34
9468,42,4339,3,Local Deal,Feed,Desktop,True,1,f7bbd4c3,2025-03-30 10:03:09
9469,86,248,35,Video,Story,Tablet,True,1,a4843c1c,2025-09-15 09:55:02
9470,60,875,42,Sponsored Post,Search Results,Mobile,False,9,3470c4f2,2025-07-31 10:50:54
9471,189,1602,40,Video,Feed,Mobile,True,2,083ad540,2025-02-11 20:55:48
9472,173,4443,23,Sponsored Post,Right Rail,Mobile,True,2,c15c53ce,2025-09-30 18:53:41
9473,133,3329,13,Native,Search Results,Desktop,True,5,c620eb5f,2025-02-12 13:07:34
9474,147,2561,39,Video,Right Rail,Mobile,True,7,ef70ce93,2025-04-24 10:56:51
9475,98,4417,29,Video,Story,Tablet,True,8,a87dc0a2,2025-09-01 07:45:35
9476,152,2783,32,Display,Right Rail,Desktop,True,0,7d728290,2025-03-27 13:58:04
9477,127,3792,15,Display,Right Rail,Tablet,True,0,929448f1,2025-09-27 19:43:00
9478,37,4650,14,Native,Notification,Desktop,False,49,cf7dd888,2025-01-05 07:12:38
9479,68,3888,47,Display,Search Results,Mobile,True,10,b1d92a11,2025-08-06 16:25:09
9480,112,786,43,Display,Story,Mobile,True,2,8a7d7219,2025-05-15 19:55:40
9481,72,1265,9,Local Deal,Story,Tablet,True,1,db33e46b,2025-04-12 21:25:08
9482,87,3521,19,Video,Search Results,Desktop,True,2,1072ec0a,2025-03-22 18:32:44
9483,109,4698,6,Video,Right Rail,Tablet,True,2,534f9e00,2025-02-17 06:11:55
9484,123,3355,24,Local Deal,Notification,Desktop,True,6,96f685ab,2025-03-19 19:55:22
9485,129,3320,7,Video,Notification,Desktop,True,4,f3556f59,2025-02-03 16:01:35
9486,9,1009,9,Video,Feed,Desktop,True,8,ab524260,2025-01-27 13:01:21
9487,68,290,15,Display,Story,Mobile,True,1,237fe98b,2025-07-13 06:43:01
9488,54,3390,34,Sponsored Post,Right Rail,Desktop,True,8,39dc08e5,2025-01-03 22:50:58
9489,87,289,34,Video,Notification,Desktop,False,9,20f7dc8c,2025-03-19 21:19:46
9490,98,4089,49,Video,Right Rail,Desktop,True,0,d206e3bf,2025-09-04 11:09:53
9491,14,3468,27,Native,Right Rail,Desktop,False,9,0782b870,2025-02-08 23:22:51
9492,89,223,38,Sponsored Post,Notification,Tablet,True,2,071827ee,2025-08-09 21:15:05
9493,164,611,47,Local Deal,Search Results,Mobile,True,59,b86f1a9b,2025-10-17 20:26:32
9494,10,4871,46,Sponsored Post,Right Rail,Mobile,False,0,b0442436,2025-10-09 07:56:19
9495,65,1191,47,Display,Feed,Desktop,True,9,1d4a3c95,2025-09-23 16:51:02
9496,87,1539,39,Video,Right Rail,Mobile,True,8,c5f01974,2025-03-17 21:49:48
9497,113,926,43,Sponsored Post,Story,Tablet,True,4,32be2e79,2025-06-22 17:58:19
9498,175,2328,41,Display,Right Rail,Desktop,True,33,bae382c7,2025-01-24 22:18:46
9499,194,3496,32,Sponsored Post,Search Results,Tablet,False,10,d3f6584a,2025-09-07 03:42:36
9500,76,190,26,Sponsored Post,Notification,Desktop,True,10,d49f0ff6,2025-06-20 20:48:33
9501,72,4076,50,Local Deal,Search Results,Mobile,True,5,2fc45f15,2025-04-23 17:43:43
9502,70,4463,8,Video,Feed,Mobile,True,0,39a3cf61,2025-07-15 15:57:52
9503,59,442,38,Native,Story,Tablet,True,35,9d455b0d,2025-01-12 08:52:18
9504,27,1857,31,Video,Right Rail,Desktop,True,51,d654d7ad,2025-02-27 18:53:54
9505,4,246,48,Display,Notification,Desktop,True,4,2c5b473a,2025-06-13 17:07:50
9506,103,3885,23,Video,Notification,Tablet,True,5,687a4630,2025-08-01 09:45:56
9507,95,4111,24,Native,Story,Tablet,True,8,071f0086,2025-06-09 18:22:59
9508,30,2003,4,Sponsored Post,Feed,Mobile,True,44,242f9cc4,2025-02-25 10:21:36
9509,40,3177,32,Video,Right Rail,Tablet,True,0,7b33e320,2025-06-04 19:15:18
9510,181,2055,18,Local Deal,Notification,Mobile,False,6,fcce9d89,2025-01-28 15:43:10
9511,3,4320,35,Local Deal,Search Results,Tablet,False,57,64e32342,2025-04-25 13:06:59
9512,46,4647,11,Video,Story,Tablet,True,5,a6099524,2025-08-25 09:00:29
9513,25,2089,37,Video,Search Results,Tablet,True,10,7be3ddb8,2025-02-03 18:09:57
9514,195,3427,3,Video,Search Results,Desktop,True,5,a29e90c0,2025-01-30 12:00:02
9515,117,2251,39,Local Deal,Notification,Desktop,True,6,47334d15,2025-07-26 13:20:49
9516,10,3282,43,Sponsored Post,Notification,Desktop,True,3,e9b1b42d,2025-10-09 19:46:16
9517,93,370,12,Native,Search Results,Mobile,True,0,d1bbbbf0,2025-03-21 12:18:16
9518,7,2794,2,Video,Story,Desktop,False,0,6c92c2e0,2025-05-09 19:15:11
9519,152,3135,37,Display,Search Results,Mobile,True,1,e19d9874,2025-03-26 09:19:06
9520,52,4836,6,Sponsored Post,Feed,Desktop,True,13,c1772a67,2025-03-08 14:06:12
9521,123,423,46,Local Deal,Feed,Tablet,False,4,407c1362,2025-03-20 11:17:29
9522,45,2887,26,Display,Notification,Mobile,True,34,68e5d840,2025-07-18 21:48:06
9523,14,4703,15,Native,Right Rail,Mobile,True,4,2a36598c,2025-03-23 15:43:36
9524,119,1011,38,Native,Notification,Tablet,True,4,c1690674,2025-04-06 23:24:36
9525,54,4042,16,Sponsored Post,Story,Tablet,False,4,392473dd,2025-01-05 21:34:51
9526,102,438,30,Display,Feed,Tablet,True,3,58bd1b50,2025-02-03 08:33:27
9527,124,4593,21,Native,Story,Desktop,True,48,799932e9,2025-08-13 18:13:34
9528,114,4981,19,Native,Story,Mobile,True,3,b07c70f0,2025-03-26 05:34:31
9529,30,1143,19,Sponsored Post,Right Rail,Mobile,True,5,9bed68d4,2025-02-25 10:33:02
9530,29,4097,48,Local Deal,Notification,Tablet,True,48,c44dded6,2025-01-11 12:44:17
9531,47,1837,23,Local Deal,Feed,Tablet,True,52,2fe87eac,2025-09-20 07:26:01
9532,70,3482,17,Video,Feed,Desktop,True,11,60502ee2,2025-07-05 21:07:19
9533,139,4318,25,Native,Search Results,Tablet,True,0,7df36140,2025-01-21 11:01:04
9534,118,2272,47,Local Deal,Right Rail,Desktop,True,1,da471a46,2025-06-10 15:56:09
9535,34,3190,41,Video,Feed,Mobile,False,1,32303002,2025-06-06 08:34:12
9536,81,3001,9,Native,Story,Mobile,True,48,4c26fc98,2025-04-08 07:54:01
9537,35,761,7,Sponsored Post,Search Results,Tablet,True,8,167cb470,2025-06-15 18:16:06
9538,105,4052,45,Display,Feed,Desktop,True,4,946092ea,2025-07-02 00:54:28
9539,156,2862,17,Native,Search Results,Desktop,True,1,422c3652,2025-07-01 19:15:43
9540,181,4137,5,Local Deal,Notification,Tablet,True,3,e540a0d0,2025-01-31 09:27:19
9541,41,4364,9,Display,Search Results,Mobile,True,1,55e86e49,2025-09-11 09:44:31
9542,193,1950,21,Video,Search Results,Tablet,True,9,58dd0bd7,2025-07-05 19:13:36
9543,144,2947,47,Display,Feed,Mobile,False,8,e19c4115,2025-04-25 22:21:28
9544,3,4354,26,Local Deal,Feed,Tablet,False,2,a1374566,2025-04-26 07:55:14
9545,26,3139,43,Video,Right Rail,Desktop,False,3,091aa73a,2025-04-28 09:23:21
9546,76,258,4,Sponsored Post,Search Results,Tablet,True,25,751983ce,2025-07-24 17:25:33
9547,32,1501,31,Local Deal,Search Results,Desktop,True,2,e3edc8ee,2025-07-22 18:03:05
9548,58,2400,45,Display,Search Results,Desktop,True,5,86ff6f2e,2025-05-23 19:42:33
9549,181,2594,46,Local Deal,Story,Tablet,True,10,edaafa16,2025-01-25 20:28:02
9550,129,4188,47,Video,Notification,Mobile,True,2,20ed85ed,2025-01-25 05:23:32
9551,115,3698,48,Native,Story,Tablet,True,11,9dd1091a,2025-02-25 09:03:48
9552,91,379,40,Display,Notification,Desktop,True,21,af66f9c0,2025-08-07 01:36:05
9553,18,26,21,Display,Search Results,Tablet,True,9,f0ee7620,2025-07-11 06:56:18
9554,3,288,45,Local Deal,Right Rail,Mobile,False,1,8efc607f,2025-05-23 11:54:27
9555,86,3238,5,Video,Notification,Mobile,True,2,db234c32,2025-09-12 16:53:22
9556,31,484,47,Native,Search Results,Desktop,True,0,9b0baa64,2025-04-05 20:44:25
9557,94,1655,45,Display,Feed,Tablet,True,2,b46b5a43,2025-01-17 20:53:40
9558,152,559,18,Display,Notification,Desktop,False,27,c99340dc,2025-03-25 18:39:14
9559,81,616,42,Native,Feed,Desktop,True,47,d5a756a5,2025-04-04 20:57:52
9560,106,4828,43,Native,Story,Tablet,True,6,4ab16046,2025-09-09 08:42:37
9561,86,1756,24,Video,Feed,Desktop,True,1,102d7d5c,2025-08-08 16:53:29
9562,186,170,12,Native,Search Results,Mobile,True,2,d1a98816,2025-04-02 16:18:44
9563,174,3429,41,Sponsored Post,Right Rail,Desktop,True,2,9c378c01,2025-09-16 08:05:08
9564,147,1718,50,Video,Feed,Tablet,True,9,b9025836,2025-05-05 05:21:55
9565,79,2391,25,Sponsored Post,Right Rail,Tablet,True,2,43f26e3e,2025-03-06 22:38:10
9566,34,3639,41,Video,Notification,Desktop,True,10,1d9ce59d,2025-06-18 09:55:09
9567,84,2153,12,Local Deal,Feed,Mobile,True,1,8f00f619,2025-06-25 09:26:47
9568,171,4726,7,Local Deal,Story,Desktop,True,8,e01849ee,2025-02-28 18:59:50
9569,41,13,41,Display,Right Rail,Tablet,True,5,8cf2a004,2025-08-29 07:33:14
9570,175,4976,44,Display,Search Results,Desktop,True,2,9a5b8dc3,2025-01-28 17:17:47
9571,89,4959,11,Sponsored Post,Search Results,Tablet,True,6,822f03a7,2025-08-13 09:23:32
9572,141,3668,22,Native,Story,Desktop,True,4,44239bbf,2025-03-01 23:14:38
9573,125,3939,7,Video,Feed,Desktop,True,4,0843a95d,2025-02-14 20:02:28
9574,64,2492,5,Video,Right Rail,Desktop,True,8,d0d35b1f,2025-09-24 06:33:44
9575,140,2338,23,Native,Search Results,Tablet,True,1,ea63f5e1,2025-02-18 16:42:03
